treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (2.5h) - Unperturbed,all,6,0.04395828827310037,unnormalised,01_PABPC1,NA,0.7092156966270592,0.5441599747872217,0.9243364592165817,-0.4957036280311663,-0.8778972505739255,-0.1135100054884071
AZD4573 (2.5h) - Unperturbed,0,6,0.015692979127638246,unnormalised,01_PABPC1,NA,0.6501951624953215,0.5048905892772289,0.8373175462380996,-0.6210552725871344,-0.9859573078322762,-0.25615323734199313
AZD4573 (2.5h) - Unperturbed,0 - all,6,2.554447746584522e-4,relative_to_all,01_PABPC1,6,0.9167805585628859,0.896669543758592,0.9373426346519905,-0.1253516445559681,-0.15735169883933817,-0.09335159027259819
AZD4573 (2.5h) - Unperturbed,all,6,0.04261808248000737,unnormalised,01_PABPC1,NA,0.7097063659517768,0.5461190148497108,0.9222955293199019,-0.49470584774657983,-0.8727127052390771,-0.1166989902540826
AZD4573 (2.5h) - Unperturbed,1,6,0.010258882288601086,unnormalised,01_PABPC1,NA,0.6703036300074395,0.5418653684901175,0.8291855920837371,-0.5771133481536124,-0.8839936498378465,-0.2702330464693781
AZD4573 (2.5h) - Unperturbed,1 - all,6,0.10074459961090153,relative_to_all,01_PABPC1,6,0.944480227549467,0.8914610816316937,1.00065265731975,-0.08240750040703258,-0.1657562791599689,9.412783459035755e-4
AZD4573 (2.5h) - Unperturbed,all,6,0.0426210429423797,unnormalised,01_PABPC1,NA,0.709674122186906,0.546072366320746,0.9222905071997993,-0.4947713945398119,-0.8728359429840429,-0.11670684609558124
AZD4573 (2.5h) - Unperturbed,2,6,0.023538320037112728,unnormalised,01_PABPC1,NA,0.714621767934494,0.5744150021501206,0.8890510681201826,-0.4847482346825709,-0.799834665982414,-0.16966180338272746
AZD4573 (2.5h) - Unperturbed,2 - all,6,0.8683051676686849,relative_to_all,01_PABPC1,6,1.006971715034982,0.93077115667450006,1.0894106758779762,0.010023159857241172,-0.10350159059812557,0.12354791031260781
AZD4573 (2.5h) - Unperturbed,all,6,0.04197473238129418,unnormalised,01_PABPC1,NA,0.7097554725502992,0.5468139267586005,0.9212509158302548,-0.4946060270338705,-0.8708781075949898,-0.11833394647275125
AZD4573 (2.5h) - Unperturbed,3,6,0.043072265555360915,unnormalised,01_PABPC1,NA,0.7314198133714802,0.575514635043749,0.9295592341482397,-0.45122838663081755,-0.7970754790640362,-0.10538129419759872
AZD4573 (2.5h) - Unperturbed,3 - all,6,0.06623217154184537,relative_to_all,01_PABPC1,6,1.0305236685859376,1.0037807947490964,1.0579790299547127,0.04337764040305279,0.005444248515003868,0.08131103229110213
AZD4573 (2.5h) - Unperturbed,all,6,0.04262270181061109,unnormalised,01_PABPC1,NA,0.7097201627008649,0.5461332518093246,0.9223073447283952,-0.49467780191104194,-0.8726750956288061,-0.11668050819327769
AZD4573 (2.5h) - Unperturbed,4,6,0.08633295010069156,unnormalised,01_PABPC1,NA,0.7452161198128086,0.5625077277442678,0.9872701081918913,-0.4242692132507647,-0.8300551786434636,-0.01848324785806578
AZD4573 (2.5h) - Unperturbed,4 - all,6,0.02068533131774081,relative_to_all,01_PABPC1,6,1.050014018168601,1.0182728078373742,1.08274465336273,0.07040858866027704,0.02612412898445172,0.11469304833610268
AZD4573 (2.5h) - Unperturbed,all,6,0.042363972409922866,unnormalised,01_PABPC1,NA,0.7097127482244032,0.5463752046523281,0.9218796546829879,-0.4946928738856873,-0.8720360814950985,-0.11734966627627624
AZD4573 (2.5h) - Unperturbed,5,6,0.015200472300200506,unnormalised,01_PABPC1,NA,0.661453909545246,0.5198058714976327,0.8417012935851054,-0.5962874626270035,-0.9439551649389726,-0.24861976031503427
AZD4573 (2.5h) - Unperturbed,5 - all,6,0.010911216397986031,relative_to_all,01_PABPC1,6,0.9320022941677549,0.8972694509479681,0.9680796280495784,-0.10159458874131604,-0.15638680185909273,-0.04680237562353944
AZD4573 (2.5h) - Unperturbed,all,6,0.04265622348251708,unnormalised,01_PABPC1,NA,0.7096827760153371,0.5460499089352822,0.9223509322707859,-0.49475380229732746,-0.872895275458764,-0.11661232913589079
AZD4573 (2.5h) - Unperturbed,6,6,0.01899644124644489,unnormalised,01_PABPC1,NA,0.7045650729723442,0.5679183028478748,0.8740904097706035,-0.5051951362317865,-0.8162446872584812,-0.1941455852050919
