cell_cycle,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
G2 - G1,Nucleolus,5209,4.3150063593888024e-113,unnormalised,01_CDK9_pT186,NA,1.4322127756997522,1.38934140564827,1.4764070418821778,0.5182458415150877,0.47440115922844295,0.5620905238017325
G2 - G1,Nucleolus - all,5209,0.0021459673622445286,relative_to_all,01_CDK9_pT186,5209,0.9792755997284864,0.9662731324809202,0.9924530321580919,-0.03021315701275032,-0.04949704746330105,-0.01092926656219948
G2 - G1,all,5209,1.9142623306682411e-177,unnormalised,01_CDK9_pT186,NA,1.4624901037850904,1.4260634794451397,1.4998471908848896,0.5484268624611852,0.5120382029896223,0.584815521932748
G2 - G1,Nucleoplasm,5209,4.061085239874367e-174,unnormalised,01_CDK9_pT186,NA,1.5501713073821806,1.5052778657818253,1.5964036520146865,0.6324276546314103,0.5900298249142213,0.6748254843485992
G2 - G1,Nucleoplasm - all,5209,1.394981469515991e-40,relative_to_all,01_CDK9_pT186,5209,1.0599533654075068,1.051000154815262,1.0689828461882402,0.084000792170225,0.07176288181312128,0.09623870252732909
G2 - G1,all,5209,1.2075000090409835e-175,unnormalised,01_CDK9_pT186,NA,1.4624373359417973,1.4258147411926305,1.5000005959873823,0.548374807900917,0.5117865418620977,0.5849630739397362
G2 - G1,PML bodies,5209,1.0652807830844816e-177,unnormalised,01_CDK9_pT186,NA,1.5645116199081053,1.5187687813279405,1.6116321581796882,0.6457123737731745,0.602902249417115,0.6885224981292337
G2 - G1,PML bodies - all,5209,1.0546065700233464e-24,relative_to_all,01_CDK9_pT186,5209,1.0697973728225236,1.0561685085252772,1.0836021048345652,0.09733756587225727,0.07884003073735411,0.11583510100716068
G2 - G1,all,5208,4.742459423771966e-54,unnormalised,01_PABPC1,NA,1.2326143140635166,1.2007700202494396,1.2653031151782563,0.30172144999860473,0.2639598626030593,0.3394830373941504
G2 - G1,Cajal bodies,5208,4.8874810459146494e-55,unnormalised,01_PABPC1,NA,1.2484427006157053,1.214570290148395,1.2832597580912393,0.3201296078623798,0.2804459846745715,0.35981323105018825
G2 - G1,Cajal bodies - all,5208,0.028786036431258266,relative_to_all,01_PABPC1,5208,1.0128413132734178,1.0013255270564703,1.024489537272696,0.018408157863774924,0.0019110650063774565,0.03490525072117266
G2 - G1,all,5172,1.0447688753804485e-59,unnormalised,01_PABPC1,NA,1.232563933273599,1.2023428770962876,1.2635445999196626,0.3016624813492919,0.26584837404128836,0.33747658865729546
G2 - G1,Nuclear periphery,5172,5.797644086343377e-49,unnormalised,01_PABPC1,NA,1.1619452766874758,1.1391731528055513,1.1851726163764236,0.21654212475735216,0.18798705144267108,0.24509719807203303
G2 - G1,Nuclear periphery - all,5172,7.029209389250736e-10,relative_to_all,01_PABPC1,5172,0.9427058875570331,0.925221858505739,0.9605203144140603,-0.08512035659193978,-0.1121287446230335,-0.05811196856084594
G2 - G1,all,5166,8.784698891778948e-58,unnormalised,01_PABPC1,NA,1.232710282167876,1.2019469040436106,1.264261037363818,0.30183377006268414,0.26537316646101317,0.3382943736643553
G2 - G1,Nuclear speckles,5166,2.004557091590373e-44,unnormalised,01_PABPC1,NA,1.2020216167676083,1.1717010147789313,1.2331268377788516,0.26546284124294517,0.2286044814286247,0.30232120105726557
G2 - G1,Nuclear speckles - all,5166,1.082204050882734e-6,relative_to_all,01_PABPC1,5166,0.9751047218116022,0.9652851536289542,0.9850241816365605,-0.036370928819738975,-0.050972904883485756,-0.021768952755992277
G2 - G1,all,5209,4.523360582805924e-51,unnormalised,01_PABPC1,NA,1.232541095816411,1.19975063444323,1.2662277553879489,0.3016357502479037,0.26273457596959726,0.34053692452620987
G2 - G1,Nucleolus,5209,4.194938698153947e-42,unnormalised,01_PABPC1,NA,1.1689397192187931,1.1431595745072958,1.195301248958389,0.22520053378192645,0.19302680449856213,0.25737426306529104
G2 - G1,Nucleolus - all,5209,8.134808198165754e-17,relative_to_all,01_PABPC1,5209,0.9483981695916684,0.936687346873802,0.9602554054848457,-0.07643521646597698,-0.09436051806542663,-0.05850991486652751
G2 - G1,all,5209,5.451422229933351e-54,unnormalised,01_PABPC1,NA,1.2326574389788578,1.200788063579967,1.265372639814493,0.3017719240296572,0.263981541048939,0.33956230701037504
G2 - G1,Nucleoplasm,5209,1.0015862967544846e-51,unnormalised,01_PABPC1,NA,1.2300545376322034,1.197857104236951,1.2631174120834672,0.2987222825785232,0.26045581521798994,0.33698874993905625
G2 - G1,Nucleoplasm - all,5209,0.5589556155223536,relative_to_all,01_PABPC1,5209,0.9978883822347183,0.9908393009600579,1.004987612455599,-0.003049641451133957,-0.01327700166068278,0.007177718758414834
G2 - G1,all,5209,1.2999596706523815e-55,unnormalised,01_PABPC1,NA,1.2327293650005924,1.201338632409342,1.264940331009825,0.30185610336794944,0.26464287413769116,0.3390693325982077
G2 - G1,PML bodies,5209,8.84236845505825e-40,unnormalised,01_PABPC1,NA,1.2033083646356835,1.1709601044072702,1.2365502590159922,0.2670064007209254,0.22769192284657117,0.3063208785952799
G2 - G1,PML bodies - all,5209,7.436449180674105e-6,relative_to_all,01_PABPC1,5209,0.9761334472916571,0.965884083920478,0.9864915705557292,-0.034849702647023875,-0.05007803376362473,-0.019621371530423284
G2 - G1,all,5208,1.8458586235680668e-85,unnormalised,02_CDK7,NA,1.2678722479022917,1.2386633517940726,1.2977699184144882,0.342409385380308,0.30878414010867894,0.37603463065193693
G2 - G1,Cajal bodies,5208,1.912648521835508e-77,unnormalised,02_CDK7,NA,1.2420830033893202,1.2145331554407175,1.2702577779762705,0.31276158626121503,0.28040187452462073,0.34512129799780944
G2 - G1,Cajal bodies - all,5208,1.1817043989891357e-5,relative_to_all,02_CDK7,5208,0.9796594297606561,0.9707024804708289,0.9886990273821759,-0.029647799119092825,-0.04289891636122688,-0.016396681876958596
G2 - G1,all,5172,8.732335130248371e-90,unnormalised,02_CDK7,NA,1.2678426150779876,1.2393878090104462,1.2969507081816407,0.34237566618790416,0.30962768271159713,0.37512364966421125
G2 - G1,Nuclear periphery,5172,6.411069952331007e-5,unnormalised,02_CDK7,NA,1.0424049106336362,1.021409042867323,1.063832365007038,0.05991578538294767,0.03056073686914577,0.08927083389675008
G2 - G1,Nuclear periphery - all,5172,5.858293084764495e-75,relative_to_all,02_CDK7,5172,0.8221879421283814,0.8054179557428052,0.8393071042945163,-0.28245988080495643,-0.31219045924096495,-0.25272930236894786
G2 - G1,all,5166,2.168733314148271e-105,unnormalised,02_CDK7,NA,1.2680419926474507,1.241868051700845,1.2947675825262743,0.34260252274947267,0.312511895563701,0.37269314993524427
G2 - G1,Nuclear speckles,5166,2.168226242608698e-118,unnormalised,02_CDK7,NA,1.3263819953393725,1.2958172921624007,1.357667634319522,0.4074963285544911,0.37386231523385505,0.4411303418751273
G2 - G1,Nuclear speckles - all,5166,1.0830241398635224e-18,relative_to_all,02_CDK7,5166,1.046007942189768,1.035651295900743,1.0564681562750005,0.06489380580501852,0.05053832893396484,0.07924928267607217
G2 - G1,all,5209,4.2124216277001184e-86,unnormalised,02_CDK7,NA,1.2683240840847383,1.239175867381798,1.2981579327139658,0.34292343219788674,0.30938095341408806,0.3764659109816856
G2 - G1,Nucleolus,5209,1.0834576750904583e-59,unnormalised,02_CDK7,NA,1.2318252249948223,1.2017009000253835,1.262704708718694,0.3007975767145687,0.2650778579904683,0.33651729543866893
G2 - G1,Nucleolus - all,5209,9.498801866963818e-11,relative_to_all,02_CDK7,5209,0.971222765894054,0.9626935155218953,0.9798275835269638,-0.04212585548331813,-0.05485152216974458,-0.02940018879689191
G2 - G1,all,5209,3.984207955203281e-90,unnormalised,02_CDK7,NA,1.2680298951488171,1.2396059941002957,1.2971055501858326,0.3425887589430366,0.30988163618864056,0.3752958816974324
G2 - G1,Nucleoplasm,5209,1.28515588929739e-93,unnormalised,02_CDK7,NA,1.3203351069070233,1.2864492911417342,1.3551134945894379,0.4009041384594592,0.3633945904878199,0.43841368643109857
G2 - G1,Nucleoplasm - all,5209,3.046470104572216e-28,relative_to_all,02_CDK7,5209,1.0412491944853302,1.033834299638841,1.0487172706449208,0.05831537951642288,0.048004972649106394,0.06862578638373892
G2 - G1,all,5209,1.6644050308605523e-94,unnormalised,02_CDK7,NA,1.267986959541486,1.240267573887834,1.2963258601749639,0.3425399083309711,0.31065139954561,0.3744284171163318
G2 - G1,PML bodies,5209,2.1163305628978966e-104,unnormalised,02_CDK7,NA,1.331068182003573,1.2978806389059743,1.3651043493766548,0.41258447306728574,0.376157710319682,0.44901123581488955
G2 - G1,PML bodies - all,5209,8.735714050340602e-21,relative_to_all,02_CDK7,5209,1.0497491097896605,1.039164836578365,1.0604411876874387,0.07004456473631494,0.05542451858481524,0.08466461088781434
G2 - G1,all,5208,3.137703115066526e-59,unnormalised,03_CDK9,NA,1.2709660911893004,1.2351428070428132,1.307828370729456,0.34592554039352813,0.3046778556574056,0.38717322512965086
G2 - G1,Cajal bodies,5208,8.502545265060456e-50,unnormalised,03_CDK9,NA,1.2310525407297266,1.1980558803135493,1.264957989806359,0.2998923366661064,0.2606952005900488,0.33908947274216394
G2 - G1,Cajal bodies - all,5208,4.3967216102068896e-7,relative_to_all,03_CDK9,5208,0.9685958966676876,0.9566922250307593,0.9806476800951506,-0.046033203727421895,-0.06387322120773084,-0.02819318624711284
G2 - G1,all,5168,4.906470999341982e-63,unnormalised,03_CDK9,NA,1.270871865085484,1.236210274961138,1.3065053172419474,0.3458185787892883,0.30592416139903644,0.38571299617954
G2 - G1,Nuclear periphery,5168,0.00938529954982814,unnormalised,03_CDK9,NA,1.0304132522262857,1.007390741188146,1.0539619106597014,0.04322305329944317,0.010623376526316399,0.07582273007257
G2 - G1,Nuclear periphery - all,5168,1.4330965655461462e-68,relative_to_all,03_CDK9,5168,0.8107924020782189,0.792244056341409,0.8297750093621094,-0.3025955254898451,-0.33598316378119714,-0.26920788719849303
G2 - G1,all,5166,1.4845749800281818e-76,unnormalised,03_CDK9,NA,1.2711387665586524,1.2397895374168162,1.3032806900555607,0.34612153380321914,0.3100952342448201,0.38214783336161845
G2 - G1,Nuclear speckles,5166,2.1214856877584143e-79,unnormalised,03_CDK9,NA,1.2943434507916378,1.2606952288574202,1.3288897508762427,0.372220483643345,0.3342195484979048,0.41022141878878504
G2 - G1,Nuclear speckles - all,5166,0.003286476617735856,relative_to_all,03_CDK9,5166,1.0182550362269316,1.0060525445698674,1.030605532879803,0.026098949840125747,0.008705656843966075,0.04349224283628556
G2 - G1,all,5209,1.9059234292599387e-61,unnormalised,03_CDK9,NA,1.2707397630314916,1.2356282605723687,1.30684899081325,0.3456686086079676,0.3052447729391108,0.38609244427682454
G2 - G1,Nucleolus,5209,4.1102115635805693e-50,unnormalised,03_CDK9,NA,1.2772968194468086,1.2372157741610879,1.3186763368541647,0.35309381884252966,0.3070971326223405,0.3990905050627186
G2 - G1,Nucleolus - all,5209,0.4541336180179447,relative_to_all,03_CDK9,5209,1.0051600308781354,0.9917061890437407,1.0187963923560541,0.007425210234562064,-0.012015335559856491,0.026865756028980482
G2 - G1,all,5209,2.039335492478021e-63,unnormalised,03_CDK9,NA,1.2706092318149609,1.2360893558762136,1.3060931333956747,0.34552040642139853,0.30578303824217284,0.3852577746006243
G2 - G1,Nucleoplasm,5209,2.0129266343797316e-66,unnormalised,03_CDK9,NA,1.3194927411557529,1.2790703508326318,1.3611925980688635,0.39998341407653215,0.35509561684357205,0.44487121130949225
G2 - G1,Nucleoplasm - all,5209,1.0826282467194216e-20,relative_to_all,03_CDK9,5209,1.0384724965920213,1.0303020143326818,1.046707772260887,0.05446300765513351,0.043067299265665236,0.06585871604460189
G2 - G1,all,5209,7.556909440245473e-68,unnormalised,03_CDK9,NA,1.2712553490047123,1.2378443459077253,1.3055681578348977,0.3462538444594415,0.3078299126900728,0.3846777762288102
G2 - G1,PML bodies,5209,3.312001022984741e-81,unnormalised,03_CDK9,NA,1.3357204590609235,1.2972725755443593,1.375307840763737,0.41761811071293675,0.3754816423268427,0.45975457909903095
G2 - G1,PML bodies - all,5209,1.4020361478161104e-16,relative_to_all,03_CDK9,5209,1.0507098043730414,1.0384964633332217,1.0630667816260033,0.07136426625349537,0.05449630299978685,0.08823222950720362
G2 - G1,all,5208,6.377478153081747e-29,unnormalised,03_RPS6,NA,1.11837508148144,1.0967457533532334,1.1404309695793087,0.16140412149153693,0.1332291201906592,0.1895791227924146
G2 - G1,Cajal bodies,5208,8.933123300885095e-36,unnormalised,03_RPS6,NA,1.1352891123917623,1.1130665328105611,1.1579553698921945,0.18305974059983382,0.15453983139238775,0.21157964980728008
G2 - G1,Cajal bodies - all,5208,7.807686096971161e-5,relative_to_all,03_RPS6,5208,1.0151237551608514,1.0075974852337835,1.0227062427143476,0.021655619108297063,0.01091942650468358,0.03239181171191033
G2 - G1,all,5172,1.3661417811176171e-30,unnormalised,03_RPS6,NA,1.1182860210068268,1.0973091506099448,1.1396638988056822,0.16128922960649586,0.13397004098047605,0.18860841823251584
G2 - G1,Nuclear periphery,5172,0.03130352829112242,unnormalised,03_RPS6,NA,1.0153913004838673,1.00137543588069,1.0296033397219877,0.022035804728579717,0.00198297111172786,0.042088638345431875
G2 - G1,Nuclear periphery - all,5172,1.5961329231751024e-27,relative_to_all,03_RPS6,5172,0.907988905709185,0.8924128102584064,0.9238368649731036,-0.13925342487791603,-0.16421687179877745,-0.11428997795705459
G2 - G1,all,5165,5.7281747004597345e-30,unnormalised,03_RPS6,NA,1.1184873752893736,1.0972428332109248,1.1401432488930439,0.1615489723467821,0.13388284707171888,0.18921509762184524
G2 - G1,Nuclear speckles,5165,1.1941418910823646e-28,unnormalised,03_RPS6,NA,1.121618959246814,1.0992598276882612,1.1444328793380323,0.165582641212405,0.13653243070269888,0.194632851722111
G2 - G1,Nuclear speckles - all,5165,0.33677452326869284,relative_to_all,03_RPS6,5165,1.0027998384484493,0.9970957533722574,1.0085365548807035,0.004033668865622897,-0.004196038326074964,0.012263376057320762
G2 - G1,all,5209,4.6462926784690865e-30,unnormalised,03_RPS6,NA,1.1184170982013155,1.0972186912091455,1.1400250611576759,0.16145832171090166,0.13385110393486468,0.18906553948693877
G2 - G1,Nucleolus,5209,7.897714844048375e-23,unnormalised,03_RPS6,NA,1.0803298369603431,1.0639003635267201,1.0970130255035382,0.11147185081259489,0.08936304578581956,0.13358065583936998
G2 - G1,Nucleolus - all,5209,2.7416147308380824e-17,relative_to_all,03_RPS6,5209,0.965945387188531,0.9582468463426475,0.9737057779965428,-0.049986470898306976,-0.061530749863979745,-0.03844219193263399
G2 - G1,all,5209,1.5483424850591836e-30,unnormalised,03_RPS6,NA,1.1184912420391184,1.0974556072270654,1.1399300803420753,0.16155395991406418,0.13416258301468204,0.18894533681344616
G2 - G1,Nucleoplasm,5209,1.134128401976758e-37,unnormalised,03_RPS6,NA,1.141738902149634,1.119029377234258,1.1649092930014848,0.19123276660131125,0.1622479110541229,0.2202176221484995
G2 - G1,Nucleoplasm - all,5209,3.803769340362849e-21,relative_to_all,03_RPS6,5209,1.0207848387512921,1.0164519664078868,1.0251361810109991,0.029678806687246987,0.023542040600760802,0.035815572773733206
G2 - G1,all,5209,9.708735421828315e-30,unnormalised,03_RPS6,NA,1.118454551507572,1.0971282696682831,1.140195379493982,0.16150663355678968,0.13373220686800036,0.18928106024557925
G2 - G1,PML bodies,5209,4.83443167893335e-24,unnormalised,03_RPS6,NA,1.1077699260644982,1.0861196871938648,1.1298517314085894,0.14765827760326558,0.11918309265122226,0.17613346255530868
G2 - G1,PML bodies - all,5209,0.0011341305583233755,relative_to_all,03_RPS6,5209,0.99044697397076,0.9847418723682514,0.9961851280768822,-0.013848355953524266,-0.022182490377221063,-0.00551422152982747
G2 - G1,all,5208,4.787358031719627e-41,unnormalised,05_GTF2B,NA,1.1412327005320098,1.1196076835110786,1.1632754007897055,0.1905929911660437,0.16299329281418845,0.21819268951789883
G2 - G1,Cajal bodies,5208,7.386414942390791e-36,unnormalised,05_GTF2B,NA,1.1278914581051296,1.106966015507031,1.1492124631159786,0.1736282376054815,0.14661093123231175,0.20064554397865175
G2 - G1,Cajal bodies - all,5208,0.002558775743360279,relative_to_all,05_GTF2B,5208,0.9883097965728982,0.9807906014037531,0.9958866373759949,-0.01696475356056195,-0.027982940668174174,-0.00594656645294972
G2 - G1,all,5172,7.518527960297431e-44,unnormalised,05_GTF2B,NA,1.1414015944382345,1.1204902331805784,1.1627032179370944,0.19080648344724566,0.16413007356641857,0.2174828933280725
G2 - G1,Nuclear periphery,5172,0.002854458620610459,unnormalised,05_GTF2B,NA,1.0244312269793094,1.0083200702245625,1.0407998112906836,0.03482313532404053,0.011953665057386577,0.057692605590694494
G2 - G1,Nuclear periphery - all,5172,1.461498962669151e-41,relative_to_all,05_GTF2B,5172,0.8975204099688554,0.8836698264991052,0.9115880865843708,-0.15598334812320508,-0.17842067170824544,-0.13354602453816472
G2 - G1,all,5166,1.0135482485087553e-50,unnormalised,05_GTF2B,NA,1.1415530919334584,1.1221594924740295,1.1612818591676246,0.19099795871978803,0.16627774069589182,0.2157181767436842
G2 - G1,Nuclear speckles,5166,1.9988481944911392e-56,unnormalised,05_GTF2B,NA,1.1734786667278345,1.150738370996798,1.196668344406122,0.23079161460440104,0.2025598632091842,0.2590233659996177
G2 - G1,Nuclear speckles - all,5166,9.839469281798384e-11,relative_to_all,05_GTF2B,5166,1.0279667892978184,1.0194300544713506,1.0365750109724299,0.039793655884613054,0.02776279200083029,0.051824519768395444
G2 - G1,all,5209,2.847106101959946e-43,unnormalised,05_GTF2B,NA,1.1411831886935604,1.1201581991040783,1.1626028102087753,0.19053039916942768,0.16370249741285778,0.21735830092599764
G2 - G1,Nucleolus,5209,1.2287939459848516e-24,unnormalised,05_GTF2B,NA,1.1058091533770207,1.0848441079698392,1.127179356654993,0.1451024188145201,0.11748774237717788,0.1727170952518622
G2 - G1,Nucleolus - all,5209,5.857197871177556e-17,relative_to_all,05_GTF2B,5209,0.9690023164843179,0.9619062197363945,0.97615076198311,-0.04542798035490785,-0.05603184841421246,-0.034824112295603046
G2 - G1,all,5209,8.649941672858818e-45,unnormalised,05_GTF2B,NA,1.1413142980906654,1.1206466005695779,1.162363162806305,0.19069613944149422,0.16433139144548345,0.2170608874375051
G2 - G1,Nucleoplasm,5209,1.0113069898133199e-51,unnormalised,05_GTF2B,NA,1.185725657398367,1.1601293040638925,1.21188675235408,0.24577025061339466,0.2142856121937514,0.2772548890330379
G2 - G1,Nucleoplasm - all,5209,7.387917812957911e-25,relative_to_all,05_GTF2B,5209,1.038912470808434,1.0314281592332766,1.0464510904992395,0.055074111171900274,0.04464333850282195,0.06550488384097872
G2 - G1,all,5209,2.078749033630553e-45,unnormalised,05_GTF2B,NA,1.1413664942311166,1.1208394036223306,1.1622695186690482,0.19076211722800632,0.16457958037750478,0.21694465407850752
G2 - G1,PML bodies,5209,2.576417695479997e-50,unnormalised,05_GTF2B,NA,1.1711600277133183,1.147352506429054,1.195461554167332,0.22793821966024752,0.1983087053428954,0.25756773397759974
G2 - G1,PML bodies - all,5209,3.105912156673362e-10,relative_to_all,05_GTF2B,5209,1.0261033889051319,1.0179176423027994,1.0343549624905648,0.037176102432241294,0.025620840541480217,0.04873136432300223
G2 - G1,all,5208,1.7583621428163694e-7,unnormalised,05_Sm,NA,1.0497172981439904,1.0308035093958168,1.0689781282065853,0.07000084457648682,0.04376935400916416,0.09623233514380988
G2 - G1,Cajal bodies,5208,5.405882959393397e-4,unnormalised,05_Sm,NA,1.0340220560591737,1.0146209689053074,1.0537941213361888,0.04826695918072122,0.020940881689609767,0.07559303667183251
G2 - G1,Cajal bodies - all,5208,0.0105034872889548,relative_to_all,05_Sm,5208,0.9850481247545719,0.9737508762662805,0.9964764414929844,-0.021733885395765755,-0.03837537344918016,-0.005092397342351489
G2 - G1,all,5172,3.036342846804967e-8,unnormalised,05_Sm,NA,1.0497634894527663,1.0319060555228043,1.0679299514622285,0.07006432691222206,0.045311634132641755,0.09481701969180217
G2 - G1,Nuclear periphery,5172,2.4487990605851455e-7,unnormalised,05_Sm,NA,0.9654702555853709,0.9526901247465843,0.9784218291000222,-0.05069628188491744,-0.06992106038374614,-0.0314715033860889
G2 - G1,Nuclear periphery - all,5172,4.922985011760527e-37,relative_to_all,05_Sm,5172,0.9197026428197299,0.9080035520625352,0.9315524694680279,-0.1207606087971396,-0.13923015361238236,-0.10229106398189668
G2 - G1,all,5166,1.3946067076976317e-8,unnormalised,05_Sm,NA,1.0496048536469262,1.0322256042648212,1.0672767118422957,0.06984629648265905,0.04575832210133501,0.09393427086398269
G2 - G1,Nuclear speckles,5166,2.00019655670558e-12,unnormalised,05_Sm,NA,1.0720159141213061,1.0514945597783822,1.0929377707589416,0.10032632282317822,0.07244138587468259,0.12821125977167402
G2 - G1,Nuclear speckles - all,5166,6.425545070136788e-8,relative_to_all,05_Sm,5166,1.0213519024769284,1.0135706430175675,1.029192899261153,0.030480026340519155,0.01944664408788539,0.041513408593153334
G2 - G1,all,5209,2.274257045484905e-8,unnormalised,05_Sm,NA,1.0497166953467802,1.0320360845945833,1.06770020635725,0.07000001611267379,0.04549341471033218,0.09450661751501524
G2 - G1,Nucleolus,5209,3.755336095436588e-10,unnormalised,05_Sm,NA,1.0662302192092288,1.0450889221150155,1.0877991875124347,0.09251897679471179,0.06362570023581185,0.12141225335361155
G2 - G1,Nucleolus - all,5209,0.0017071911267984958,relative_to_all,05_Sm,5209,1.0157314101372783,1.0058787569053,1.025680570801234,0.022518960682038118,0.008456421094933598,0.036581500269142586
G2 - G1,all,5209,1.9102780413112165e-8,unnormalised,05_Sm,NA,1.049707021960372,1.032124405685394,1.0675891645263378,0.0699867212770625,0.045616874490127655,0.09435656806399731
G2 - G1,Nucleoplasm,5209,8.100449573500246e-12,unnormalised,05_Sm,NA,1.07302190359387,1.0516078242843432,1.0948720416527566,0.10167952612586466,0.07259678120156239,0.13076227105016672
G2 - G1,Nucleoplasm - all,5209,1.2694221948249243e-14,relative_to_all,05_Sm,5209,1.0222108465940871,1.0165339003281113,1.0279194963958689,0.0316928048488019,0.02365832833535508,0.03972728136224905
G2 - G1,all,5209,2.0969532789937446e-8,unnormalised,05_Sm,NA,1.0497008806026733,1.032070140716454,1.0676328044653225,0.0699782807007597,0.04554102136694401,0.09441554003457556
G2 - G1,PML bodies,5209,1.5899831352805059e-16,unnormalised,05_Sm,NA,1.0860612820326214,1.0650355787200323,1.1075020702575102,0.11910551086802637,0.09090162611833089,0.14730939561772188
G2 - G1,PML bodies - all,5209,2.4885482186342318e-17,relative_to_all,05_Sm,5209,1.0346388214984368,1.0265448227634628,1.042796638991315,0.04912723016726636,0.03779662225097322,0.06045783808355962
G2 - G1,all,5208,3.122194181064469e-111,unnormalised,07_POLR2A,NA,1.4099217832852293,1.36918022537819,1.4518756538666169,0.4956151300024465,0.45331236123862717,0.5379178987662658
G2 - G1,Cajal bodies,5208,1.4434638201362798e-77,unnormalised,07_POLR2A,NA,1.3050971389936987,1.2696613624841389,1.34152191484902,0.38415719126178144,0.34444376013850075,0.4238706223850621
G2 - G1,Cajal bodies - all,5208,6.346528118201676e-43,relative_to_all,07_POLR2A,5208,0.925652156357723,0.9155944822916758,0.9358203125308332,-0.11145793874066495,-0.1272193261772734,-0.09569655130405652
G2 - G1,all,5172,1.9276968741525166e-114,unnormalised,07_POLR2A,NA,1.409783545444477,1.3696696889723485,1.4510722263972973,0.4954736719249343,0.45382801323095134,0.5371193306189171
G2 - G1,Nuclear periphery,5172,7.96239998464139e-61,unnormalised,07_POLR2A,NA,1.2105467651415902,1.1836574105156787,1.2380469699896812,0.2756588137727459,0.24325157786751636,0.3080660496779754
G2 - G1,Nuclear periphery - all,5172,2.257984237312985e-57,relative_to_all,07_POLR2A,5172,0.858675623682307,0.8429573519632435,0.8746869874127977,-0.21981485815218837,-0.24646845264949782,-0.19316126365487898
G2 - G1,all,5166,1.211938670352191e-130,unnormalised,07_POLR2A,NA,1.4091986801406815,1.3718571144531018,1.4475566727675606,0.494875028714046,0.45613022567631956,0.5336198317517723
G2 - G1,Nuclear speckles,5166,5.373809441690327e-102,unnormalised,07_POLR2A,NA,1.3829487717506725,1.3434499896548624,1.4236088578020196,0.46774771606172866,0.4259426175774999,0.5095528145459574
G2 - G1,Nuclear speckles - all,5166,0.00281164359657131,relative_to_all,07_POLR2A,5166,0.9813724574398633,0.9693468654175185,0.9935472374037462,-0.02712731265231735,-0.04491509129740621,-0.009339534007228456
G2 - G1,all,5209,7.239766662910647e-114,unnormalised,07_POLR2A,NA,1.4096512868743867,1.3694383656941074,1.4510450417967027,0.4953383194201436,0.4535843361357119,0.5370923027045753
G2 - G1,Nucleolus,5209,1.9245386480463152e-109,unnormalised,07_POLR2A,NA,1.4853797301809322,1.4356310560242116,1.5368523365206228,0.570831796222854,0.5216850374387547,0.6199785550069531
G2 - G1,Nucleolus - all,5209,2.0903240662732436e-12,relative_to_all,07_POLR2A,5209,1.053721401889724,1.0384932024350173,1.0691729037773101,0.07549347680271054,0.054491772903421123,0.09649518070199993
G2 - G1,all,5209,5.423011237710608e-119,unnormalised,07_POLR2A,NA,1.4096386158416558,1.370349588758179,1.4500540909949025,0.4953253513063883,0.4545439848866421,0.5361067177261345
