treatment,reference_level,df,p.value,comparison,channel,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl,cluster
CX5461 (2.5h),Unperturbed,7,0.7292237907629486,unnormalised,01_CDK9_pT186,1.0284697247289138,0.882832889209866,1.1981315916205302,0.04049932558250652,-0.17978771785691855,0.26078636902193175,all
CX5461 (2.5h),Unperturbed,7,0.6442080205901102,unnormalised,01_PABPC1,1.0511643104763186,0.8582879618860083,1.287384254104109,0.07198819868297776,-0.2204663312122658,0.3644427285782217,all
CX5461 (2.5h),Unperturbed,7,0.12318578086845278,unnormalised,02_CDK7,1.081103339426212,0.9907990844078,1.1796381818591293,0.11250443255646177,-0.01333555948933665,0.23834442460226005,all
CX5461 (2.5h),Unperturbed,7,0.030832108621827062,unnormalised,03_CDK9,0.8994056228488913,0.8326789094421715,0.9714794805528594,-0.15295619149989792,-0.2641678118517533,-0.041744571148042225,all
CX5461 (2.5h),Unperturbed,7,0.1394779044390335,unnormalised,03_RPS6,1.1015047738817798,0.9831446234351594,1.234114226902825,0.1394757476403802,-0.024524438071638583,0.30347593335239875,all
CX5461 (2.5h),Unperturbed,7,0.6324870518594308,unnormalised,05_GTF2B,0.9768928844519106,0.8913293320397565,1.0706701478216447,-0.03372771441534605,-0.16596951172148075,0.09851408289078867,all
CX5461 (2.5h),Unperturbed,7,0.4824187248230498,unnormalised,05_Sm,1.0697114773582126,0.8952131215146779,1.2782237182312437,0.09722172530403293,-0.15969691223098764,0.35414036283905354,all
CX5461 (2.5h),Unperturbed,7,0.2799014502287712,unnormalised,07_POLR2A,0.9381475900326189,0.8430652324127696,1.043953500686052,-0.09211318850244453,-0.24628383046092825,0.06205745345603935,all
CX5461 (2.5h),Unperturbed,7,0.7470408471596555,unnormalised,07_SETD1A,1.0214694618397127,0.9022769073751553,1.1564075872300694,0.03064607346813263,-0.14835783259431515,0.2096499795305804,all
CX5461 (2.5h),Unperturbed,7,0.4426464904811491,unnormalised,08_H3K4me3,1.0461702655295686,0.9383875342904465,1.1663328683343857,0.06511767113059821,-0.09174424641523572,0.22197958867643228,all
CX5461 (2.5h),Unperturbed,7,0.300093795150215,unnormalised,09_CCNT1,1.0581184380756186,0.9584264356055481,1.168180036987604,0.08150112127142561,-0.06126039336432789,0.22426263590717924,all
CX5461 (2.5h),Unperturbed,7,0.021399003932208692,unnormalised,09_SRRM2,1.1306452022434448,1.0420767792487657,1.2267412524801582,0.17714628099227211,0.05946157796254141,0.294830984022003,all
CX5461 (2.5h),Unperturbed,7,0.0239271105909662,unnormalised,10_H3K27ac,0.8809210818629956,0.8079016706826309,0.9605401011424772,-0.18291531513399426,-0.3077483809338075,-0.05808224933418091,all
