treatment,reference_level,df,p.value,comparison,channel,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl,cluster
AZD4573 (1h),Unperturbed,7,0.39494592236436554,unnormalised,10_H3K27ac,1.0416543787817092,0.9536538159353509,1.1377753926050085,0.05887667038932557,-0.06846244361712492,0.18621578439577594,Nuclear periphery
AZD4573 (1h),Unperturbed,7,0.025483933501579466,unnormalised,10_H3K27ac,0.8706955456594928,0.7910216301252261,0.9583944412635922,-0.19975975212687522,-0.3382109498128842,-0.06130855444086619,Nuclear speckles
AZD4573 (1h),Unperturbed,7,0.3964870682929442,unnormalised,10_H3K27ac,0.9503905880509967,0.8510278186208345,1.0613545763048062,-0.07340754603760176,-0.2327218030109501,0.08590671093574646,Nucleolus
AZD4573 (1h),Unperturbed,7,0.011613275431548267,unnormalised,10_H3K27ac,0.8384594113097602,0.7572354960032073,0.9283957079726385,-0.2541871483302243,-0.4011860548078049,-0.10718824185264364,Nucleoplasm
AZD4573 (1h),Unperturbed,7,0.029629944650355126,unnormalised,10_H3K27ac,0.8743700519679224,0.7938366001754807,0.9630734934738289,-0.1936841067518313,-0.3330860149451908,-0.054282198558471696,PML bodies
AZD4573 (1h),Unperturbed,7,2.2621237159678405e-10,unnormalised,10_POL2RA_pS2,0.4370235178364612,0.4238225272587201,0.4506356855957475,-1.194217176367221,-1.2384678221827148,-1.1499665305517273,Cajal bodies
AZD4573 (1h),Unperturbed,7,4.4669970625738747e-08,unnormalised,10_POL2RA_pS2,0.610917514952856,0.5875464422665996,0.6352182282584974,-0.710950491932951,-0.7672252017125796,-0.6546757821533229,Nuclear periphery
AZD4573 (1h),Unperturbed,7,5.05135383581288e-9,unnormalised,10_POL2RA_pS2,0.4119869105464932,0.39138880231397155,0.4336690611947668,-1.2793295933760707,-1.353325614030455,-1.205333572721686,Nuclear speckles
AZD4573 (1h),Unperturbed,7,3.8849735047292485e-7,unnormalised,10_POL2RA_pS2,0.51956309317069,0.4840015764785282,0.5577374556280412,-0.9446291413738901,-1.0469163482675532,-0.8423419344802272,Nucleolus
AZD4573 (1h),Unperturbed,7,4.483149784554886e-8,unnormalised,10_POL2RA_pS2,0.46930297593485754,0.4420118492765886,0.4982791379502027,-1.0914084861025874,-1.1778430495615289,-1.0049739226436458,Nucleoplasm
AZD4573 (1h),Unperturbed,7,6.927584477879974e-9,unnormalised,10_POL2RA_pS2,0.46005440183895974,0.43893558097151214,0.4821893276069128,-1.12012362366853,-1.1879188722848426,-1.052328375052217,PML bodies
AZD4573 (1h),Unperturbed,7,0.24513818764048564,unnormalised,11_KPNA2_MAX,0.9284057985740239,0.8277393628416955,1.0413148939380763,-0.10717256148990459,-0.2727515290103495,0.058406406030540085,Cajal bodies
