treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
TSA (1h) - Unperturbed,4,7,4.533406075825091e-4,unnormalised,NA,NA,1.276603320783463,1.1814873700115434,1.3793766061328636,0.3523103057432486,0.2406042071203894,0.46401640436610786
TSA (1h) - Unperturbed,4 - all,7,8.793111542268133e-4,relative_to_all,NA,7,1.2707698521072024,1.1672808705504338,1.383433977002529,0.34570276890392426,0.22315174338934862,0.46825379441849985
TSA (1h) - Unperturbed,all,7,0.7938745828941526,unnormalised,NA,NA,1.0044982667631308,0.9724682881152653,1.0375832099221487,0.006475074738807484,-0.04027688985258609,0.053227039330201065
TSA (1h) - Unperturbed,5,7,0.38468601487590814,unnormalised,NA,NA,0.8404425918448635,0.5820041588828747,1.2136403828156488,-0.250778818304369,-0.780898632512804,0.2793409959040659
TSA (1h) - Unperturbed,5 - all,7,0.3746577672392576,relative_to_all,NA,7,0.836678986568174,0.5787170242947206,1.2096269803326964,-0.25725389304317636,-0.7890700099561254,0.27456222386977275
TSA (1h) - Unperturbed,all,7,0.7909505519490724,unnormalised,NA,NA,1.004574890520806,0.9724679759507097,1.0377418440728585,0.006585120224075337,-0.0402773529610845,0.05344759340923544
TSA (1h) - Unperturbed,6,7,0.9510403072302938,unnormalised,NA,NA,0.9793550508289062,0.5151030695692852,1.8620279556596169,-0.030096112271722725,-0.9570669575844768,0.8968747330410316
TSA (1h) - Unperturbed,6 - all,7,0.9415116913431718,relative_to_all,NA,7,0.9748950128757199,0.5062409553257199,1.8774069464973278,-0.03668123249579813,-0.9821038674561618,0.9087414024645654
TSA (1h) - Unperturbed,all,7,0.7918594202300674,unnormalised,NA,NA,1.004554453053081,0.9724476653996846,1.0377212934477182,0.0065557691686735494,-0.04030748478852175,0.05341902312586877
TSA (1h) - Unperturbed,7,7,0.8702353444006239,unnormalised,NA,NA,0.945167512414838,0.4922988109096492,1.8146329154721572,-0.08135805347605102,-1.022393839971952,0.8596777330198502
TSA (1h) - Unperturbed,7 - all,7,0.8578466647153926,relative_to_all,NA,7,0.9408823081140582,0.4947813542953045,1.7891933680137844,-0.08791382264472436,-1.0151369611303809,0.839309315840932
TSA (1h) - Unperturbed,all,7,0.790426336749766,unnormalised,NA,NA,1.0045770820205389,0.9725363656650265,1.0376733964398546,0.006588267488035281,-0.040175897658777576,0.053352432634848145
TSA (1h) - Unperturbed,8,7,0.7706536376255149,unnormalised,NA,NA,0.9651940697164042,0.7675615488467055,1.2137132111626534,-0.05110904342095253,-0.3816456536480037,0.27942756680609837
TSA (1h) - Unperturbed,8 - all,7,0.7317753782191342,relative_to_all,NA,7,0.9607964256710672,0.7712849906926098,1.196872469608585,-0.05769731090898781,-0.37466405875676745,0.2592694369387918
TSA (1h) - Unperturbed,all,7,0.7994721114742602,unnormalised,NA,NA,1.0043911717255032,0.9722304805977201,1.0376157155862111,0.006321252953620738,-0.040629729822948955,0.053272235730190534
TSA (1h) - Unperturbed,9,7,0.7881049496639844,unnormalised,NA,NA,1.0554522775474648,0.722679261389696,1.5414576973441487,0.07786134846043945,-0.4685726007828956,0.6242952977037746
TSA (1h) - Unperturbed,9 - all,7,0.7959584258409251,relative_to_all,NA,7,1.0508378680133565,0.7318272981990076,1.508908218603472,0.07154009550681871,-0.4504248636298705,0.5935050546435077
