treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
DMSO - Untreated,PML bodies - all,4,0.0450963881200576,relative_to_all,01_CDK9_pT186,4,1.021523857558698,1.0068168719323167,1.036445674136213,0.030722898422281198,0.009801298060807364,0.05164449878375504
DMSO - Untreated,all,4,0.858355290984588,unnormalised,01_PABPC1,NA,1.0288545018950166,0.767545105958942,1.3791262270471265,0.04103897422774435,-0.3816765597385492,0.4637545081940378
DMSO - Untreated,Cajal bodies,4,0.8939979413642258,unnormalised,01_PABPC1,NA,1.0202735156237015,0.7732936621094691,1.3461354950763675,0.028955962723165484,-0.3709117060743368,0.4288236315206679
DMSO - Untreated,Cajal bodies - all,4,0.4177707094580876,relative_to_all,01_PABPC1,4,0.9916596698021829,0.9737879539297292,1.0098593813403633,-0.012083011504578849,-0.03832044077172883,0.014154417762571325
DMSO - Untreated,all,4,0.8583451440784348,unnormalised,01_PABPC1,NA,1.0288517157434391,0.7675807895630976,1.3790546446462406,0.041035067385232535,-0.3816094895928161,0.46367962436328103
DMSO - Untreated,Nuclear periphery,4,0.5933823266602998,unnormalised,01_PABPC1,NA,0.9333642743194669,0.7391668458730076,1.1785821745657354,-0.09948784747873628,-0.43602804642245885,0.2370523514649865
DMSO - Untreated,Nuclear periphery - all,4,0.12469156046173517,relative_to_all,01_PABPC1,4,0.9071902782851717,0.8220780237329957,1.001114465118495,-0.1405229148639687,-0.2826527677556739,0.0016069380277363837
DMSO - Untreated,all,4,0.8585903941841471,unnormalised,01_PABPC1,NA,1.0288095423211787,0.7674780809376308,1.3791261283683856,0.0409759289950602,-0.3818025469767199,0.4637544049668403
DMSO - Untreated,Nuclear speckles,4,0.902950098512534,unnormalised,01_PABPC1,NA,1.0186183416575463,0.771061968982989,1.3456549119258412,0.026613600337623538,-0.3750812830586077,0.4283084837338549
DMSO - Untreated,Nuclear speckles - all,4,0.3067667333440564,relative_to_all,01_PABPC1,4,0.9900941814355267,0.9737268282183617,1.0067366531392858,-0.01436232865743656,-0.03841100312483448,0.009686345809961321
DMSO - Untreated,all,4,0.8587699096226387,unnormalised,01_PABPC1,NA,1.0287698492087036,0.7674641956403522,1.3790446624781294,0.040920266446370125,-0.3818286486091153,0.4636691815018552
DMSO - Untreated,Nucleolus,4,0.9520464809804678,unnormalised,01_PABPC1,NA,1.0080777255196562,0.7879147380469923,1.2897597311198847,0.011606878816719854,-0.34388857390110017,0.36710233153453964
DMSO - Untreated,Nucleolus - all,4,0.5104025501870255,relative_to_all,01_PABPC1,4,0.9798865375915098,0.9272822144274696,1.0354750814949236,-0.0293133876296503,-0.1089196110618016,0.05029283580250102
DMSO - Untreated,all,4,0.8586126459866804,unnormalised,01_PABPC1,NA,1.0287948964622922,0.7675439739270825,1.378968469482648,0.04095539102616076,-0.38167868753265727,0.4635894695849789
DMSO - Untreated,Nucleoplasm,4,0.9463262229604131,unnormalised,01_PABPC1,NA,1.0099968322652606,0.7693668071117743,1.325887199391045,0.014350768143044179,-0.37825650628249813,0.4069580425685862
DMSO - Untreated,Nucleoplasm - all,4,0.22699229150151484,relative_to_all,01_PABPC1,4,0.9817280740197366,0.9571591668740742,1.006927629880078,-0.02660462288311684,-0.06316924314762644,0.009959997381393014
DMSO - Untreated,all,4,0.8585252993094835,unnormalised,01_PABPC1,NA,1.0288338563152726,0.7674142145661845,1.3793060954688194,0.04101002399784669,-0.38192260712385623,0.46394265511954935
DMSO - Untreated,PML bodies,4,0.9134015049180474,unnormalised,01_PABPC1,NA,1.0162826627592447,0.7731743626358449,1.3358312180760579,0.023301720461220275,-0.3711342942644135,0.4177377351868536
DMSO - Untreated,PML bodies - all,4,0.32913295942454873,relative_to_all,01_PABPC1,4,0.987800563250339,0.966626678590468,1.0094382602604375,-0.017708303536626523,-0.04896928164560383,0.013552674572350843
DMSO - Untreated,all,4,0.8758404780381811,unnormalised,02_CDK7,NA,1.0102912429646347,0.8955782702559267,1.1396975892674877,0.014771247642167083,-0.15910857091115752,0.1886510661954913
DMSO - Untreated,Cajal bodies,4,0.7930060008340256,unnormalised,02_CDK7,NA,1.0150202005470197,0.9146037510441063,1.1264616030082608,0.021508439665631714,-0.12878125883713593,0.17179813816839964
DMSO - Untreated,Cajal bodies - all,4,0.7483673272855911,relative_to_all,02_CDK7,4,1.004680786471541,0.9782803142405488,1.031793718029245,0.006737192023464941,-0.03168018388150829,0.045154567928437826
DMSO - Untreated,all,4,0.8714457154984127,unnormalised,02_CDK7,NA,1.010645108724421,0.8960613362608888,1.1398812720240108,0.01527647917167568,-0.1583306053603474,0.18888356370369871
DMSO - Untreated,Nuclear periphery,4,0.6099866910036273,unnormalised,02_CDK7,NA,0.9714030556548535,0.8764047900972761,1.07669869813337,-0.041858070363106015,-0.19033072531196535,0.10661458458575343
