treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
AZD4573 (1h) - Unperturbed,4 - all,7,0.7996440094094579,relative_to_all,01_PABPC1,7,0.9957831626906081,0.9649875274869454,1.0275615786251957,-0.0060964732453251185,-0.05141779929319113,0.039224852802540906
AZD4573 (1h) - Unperturbed,all,7,0.04660050448029964,unnormalised,01_PABPC1,NA,0.789857514782502,0.6521031914808817,0.9567119158573864,-0.34033567103643925,-0.616827814391277,-0.06384352768160143
AZD4573 (1h) - Unperturbed,5,7,0.021316614186091588,unnormalised,01_PABPC1,NA,0.7537927628391644,0.6248575049368417,0.9093329676277676,-0.4077601511270263,-0.6784008656878207,-0.13711943656623227
AZD4573 (1h) - Unperturbed,5 - all,7,0.0038282250980153465,relative_to_all,01_PABPC1,7,0.9543401800092153,0.9339562614018996,0.9751689846941359,-0.06742448009058717,-0.09857310698253294,-0.036275853198641406
AZD4573 (1h) - Unperturbed,all,7,0.04655683770411824,unnormalised,01_PABPC1,NA,0.7898901008434557,0.6521850099928582,0.9566708247669122,-0.3402761529867437,-0.6166468127361169,-0.06390549323737048
AZD4573 (1h) - Unperturbed,6,7,0.025068721405465438,unnormalised,01_PABPC1,NA,0.777983908703418,0.6541970297806745,0.9251936872968788,-0.3621877791024486,-0.6122028856507417,-0.11217267255415561
AZD4573 (1h) - Unperturbed,6 - all,7,0.7500848303741496,relative_to_all,01_PABPC1,7,0.9849267738292655,0.9002989506702466,1.0775095862141437,-0.02191162611570502,-0.15152395674029454,0.10770070450888451
AZD4573 (1h) - Unperturbed,all,7,0.04660965552081336,unnormalised,01_PABPC1,NA,0.7898719969441615,0.6521179352763867,0.9567253679231065,-0.3403092192386434,-0.616795195995173,-0.06382324248211362
AZD4573 (1h) - Unperturbed,7,7,0.027543876047571355,unnormalised,01_PABPC1,NA,0.77833980720338,0.6520320149804376,0.9291151991909024,-0.3615279510671147,-0.6169852919040559,-0.10607061023017375
AZD4573 (1h) - Unperturbed,7 - all,7,0.5699226190695293,relative_to_all,01_PABPC1,7,0.9853999258292521,0.9388753109432821,1.03423000105171,-0.021218731828471386,-0.09099452404606317,0.048557060389120096
AZD4573 (1h) - Unperturbed,all,7,0.04660434293844578,unnormalised,01_PABPC1,NA,0.7898622074128566,0.6521073077204737,0.9567172447123354,-0.3403270998520117,-0.6168187077655443,-0.06383549193847897
AZD4573 (1h) - Unperturbed,8,7,0.0402591215391941,unnormalised,01_PABPC1,NA,0.7940091844432479,0.663247797969895,0.9505505889502373,-0.33277239951649434,-0.5923801142761143,-0.07316468475687417
AZD4573 (1h) - Unperturbed,8 - all,7,0.5175342564843085,relative_to_all,01_PABPC1,7,1.0052502537676469,0.9902218723417607,1.0205067176613012,0.007554700335517395,-0.014176278519536279,0.0292856791905708
AZD4573 (1h) - Unperturbed,all,7,0.0467512268215727,unnormalised,01_PABPC1,NA,0.7898748971852299,0.6520152117499942,0.9568831247492485,-0.34030392198068116,-0.6170224714428578,-0.06358537251850441
