treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
TSA (1h) - Unperturbed,all,7,0.15658028100171378,unnormalised,03_CDK9,NA,1.0641347085605286,0.9854876174275005,1.1490582508983245,0.08968079282291845,-0.021090350851650133,0.20045193649748663
TSA (1h) - Unperturbed,Nucleoplasm,7,0.13439242116179512,unnormalised,03_CDK9,NA,1.091768476185694,0.9862190023148384,1.2086143166934376,0.1266669463010636,-0.020020044156146787,0.27335393675827363
TSA (1h) - Unperturbed,Nucleoplasm - all,7,0.148589529602793,relative_to_all,03_CDK9,7,1.0259682983769471,0.9946940625707237,1.058225829310856,0.036986153478145205,-0.007675229815706031,0.08164753677199654
TSA (1h) - Unperturbed,all,7,0.1564006583620815,unnormalised,03_CDK9,NA,1.0639306526307195,0.9855699726725625,1.1485216321452378,0.08940411854000353,-0.02096979272660282,0.19977802980661016
TSA (1h) - Unperturbed,PML bodies,7,0.16297299538694537,unnormalised,03_CDK9,NA,1.0713319769155742,0.9824315118146829,1.168277066603635,0.09940560169096702,-0.025571258517969805,0.22438246189990346
TSA (1h) - Unperturbed,PML bodies - all,7,0.3874251380583668,relative_to_all,03_CDK9,7,1.0069565852497564,0.9922186908384502,1.021913388590802,0.010001483150963253,-0.011269960750942404,0.031272927052869014
TSA (1h) - Unperturbed,all,7,0.16076453477118827,unnormalised,03_RPS6,NA,1.0876879019649577,0.9792368860723099,1.2081499266496893,0.12126465320614643,-0.030270192135265835,0.27279949854755864
TSA (1h) - Unperturbed,Cajal bodies,7,0.23186977108776363,unnormalised,03_RPS6,NA,1.0669661879764907,0.9682785710858205,1.175712114550332,0.09351445806341181,-0.0465059282689705,0.23353484439579403
TSA (1h) - Unperturbed,Cajal bodies - all,7,0.012892127056114349,relative_to_all,03_RPS6,7,0.980948842079578,0.969848819865244,0.9921759052209461,-0.027750195142734455,-0.0441682175144712,-0.01133217277099788
TSA (1h) - Unperturbed,all,7,0.16113906789244614,unnormalised,03_RPS6,NA,1.0876061355421613,0.9791489656133537,1.2080767560510834,0.1211561952131569,-0.03039972984623807,0.2727121202725518
TSA (1h) - Unperturbed,Nuclear periphery,7,0.05923341209943889,unnormalised,03_RPS6,NA,1.0667095457250784,1.0083490695360637,1.1284477660742336,0.09316739829295798,0.011995156407722696,0.17433964017819337
TSA (1h) - Unperturbed,Nuclear periphery - all,7,0.6920574384089925,relative_to_all,03_RPS6,7,0.9807866201429011,0.8944931902473644,1.075404938505254,-0.027988796920198896,-0.16085759576697414,0.1048800019265764
TSA (1h) - Unperturbed,all,7,0.16101193911942496,unnormalised,03_RPS6,NA,1.0876541807373292,0.9791742098113863,1.2081523441097013,0.12121992511646985,-0.030362535087199542,0.2728023853201392
TSA (1h) - Unperturbed,Nuclear speckles,7,0.22067695191202158,unnormalised,03_RPS6,NA,1.0707440810840176,0.9692049568797325,1.1829209900736446,0.09861370224475088,-0.045126311592612635,0.24235371608211428
TSA (1h) - Unperturbed,Nuclear speckles - all,7,0.03067044407660188,relative_to_all,03_RPS6,7,0.9844526873037455,0.9733154287895174,0.9957173850052544,-0.022606222871719255,-0.03902067034958489,-0.006191775393853445
TSA (1h) - Unperturbed,all,7,0.16166637685652915,unnormalised,03_RPS6,NA,1.0874962526230043,0.9790243425430777,1.2079864085882421,0.12101042962203468,-0.030583363322357334,0.27260422256642686
TSA (1h) - Unperturbed,Nucleolus,7,0.10794105507511072,unnormalised,03_RPS6,NA,1.089824719154861,0.9945335068934175,1.1942462574146906,0.12409611927692989,-0.00790811707656542,0.2561003556304249
TSA (1h) - Unperturbed,Nucleolus - all,7,0.8668373814337993,relative_to_all,03_RPS6,7,1.0021411260280118,0.9782774811880064,1.0265868894959125,0.0030856896548949126,-0.03168436186271909,0.03785574117250918
TSA (1h) - Unperturbed,all,7,0.16033525809171079,unnormalised,03_RPS6,NA,1.0877593364745541,0.9793428920059193,1.2081778340822538,0.12135939989635262,-0.03011402363339094,0.272832823426096
TSA (1h) - Unperturbed,Nucleoplasm,7,0.22377438058183785,unnormalised,03_RPS6,NA,1.0699343895963576,0.9688233735957891,1.1815978322159526,0.09752233054591483,-0.04569442332750151,0.24073908441933128
TSA (1h) - Unperturbed,Nucleoplasm - all,7,0.012439779594337225,relative_to_all,03_RPS6,7,0.9836131520268376,0.974119060041749,0.9931997766255655,-0.023837069350437685,-0.03782998086066181,-0.009844157840213457
TSA (1h) - Unperturbed,all,7,0.16109208489905377,unnormalised,03_RPS6,NA,1.087625726049469,0.9791578763318811,1.2081092830464921,0.12118218152591843,-0.030386600699002363,0.27275096375083924
TSA (1h) - Unperturbed,PML bodies,7,0.2217422145130845,unnormalised,03_RPS6,NA,1.0700104854510437,0.9692622417385616,1.181230826573349,0.0976249342283875,-0.04504104362229706,0.24029091207907222
TSA (1h) - Unperturbed,PML bodies - all,7,0.020053322981233992,relative_to_all,03_RPS6,7,0.9838039500385778,0.9733510387415716,0.9943691161647609,-0.023557247297530896,-0.03896788852784243,-0.008146606067219371
TSA (1h) - Unperturbed,all,7,0.6261893377392094,unnormalised,05_GTF2B,NA,0.9784579790352784,0.899800732394082,1.063991150785707,-0.031418200845879984,-0.15232255368625125,0.08948615199449109
TSA (1h) - Unperturbed,Cajal bodies,7,0.6021522621613442,unnormalised,05_GTF2B,NA,0.9776742161187202,0.901533211478216,1.060245879678777,-0.032574289310923606,-0.1495474549742134,0.08439887635236626
TSA (1h) - Unperturbed,Cajal bodies - all,7,0.9201883968243183,relative_to_all,05_GTF2B,7,0.9991989815266967,0.9842034814987126,1.0144229556713817,-0.00115608846504363,-0.022971475054095743,0.020659298124008633
TSA (1h) - Unperturbed,all,7,0.6263194818143942,unnormalised,05_GTF2B,NA,0.9784694552425528,0.8998229594061508,1.063989826926074,-0.03140127976129285,-0.1522869164580539,0.08948435693546809
TSA (1h) - Unperturbed,Nuclear periphery,7,0.7706334721872181,unnormalised,05_GTF2B,NA,1.0130144181729515,0.9317536226381002,1.101362191134583,0.018654708076450102,-0.10197957175495746,0.13928898790785782
TSA (1h) - Unperturbed,Nuclear periphery - all,7,0.1997344871334363,relative_to_all,05_GTF2B,7,1.0353051009873735,0.9867552847656589,1.0862436398149387,0.05005598783774295,-0.019235754105906354,0.11934772978139219
TSA (1h) - Unperturbed,all,7,0.6266459153624955,unnormalised,05_GTF2B,NA,0.9784864138783178,0.8998259774951314,1.0640231401294824,-0.03137627547774708,-0.1522820775342882,0.08952952657879407
TSA (1h) - Unperturbed,Nuclear speckles,7,0.686961111529334,unnormalised,05_GTF2B,NA,0.9812295634435358,0.8982200419097903,1.071910457629589,-0.027337393410459,-0.15485918167515358,0.10018439485423562
TSA (1h) - Unperturbed,Nuclear speckles - all,7,0.7866020334933735,relative_to_all,05_GTF2B,7,1.0028034620882933,0.9834335643761464,1.02255487305255,0.004038882067287913,-0.02410050001694553,0.03217826415152138
TSA (1h) - Unperturbed,all,7,0.6264511064078393,unnormalised,05_GTF2B,NA,0.9784727588319426,0.899808408966316,1.0640142170665503,-0.031396408823361664,-0.15231024551061628,0.08951742786389302
TSA (1h) - Unperturbed,Nucleolus,7,0.8384752613653679,unnormalised,05_GTF2B,NA,0.9909391045311419,0.9108048689020124,1.0781236930285054,-0.013131691653480548,-0.13478609115765258,0.10852270785069153
TSA (1h) - Unperturbed,Nucleolus - all,7,0.0659655677392012,relative_to_all,05_GTF2B,7,1.012740616012735,1.0012611464690593,1.0243516977951046,0.018264717169881137,0.0018183034241226153,0.03471113091563935
TSA (1h) - Unperturbed,all,7,0.6265223083338051,unnormalised,05_GTF2B,NA,0.9784728442233607,0.8997929410322476,1.0640326937708668,-0.03139628291922293,-0.1523350460163214,0.08954248017787572
TSA (1h) - Unperturbed,Nucleoplasm,7,0.8687694364119775,unnormalised,05_GTF2B,NA,0.9912048800682527,0.8959598934558294,1.0965748818080945,-0.012744804470050468,-0.15849394163061306,0.13300433269051187
TSA (1h) - Unperturbed,Nucleoplasm - all,7,0.35386690033548995,relative_to_all,05_GTF2B,7,1.0130121504342797,0.9874852140399226,1.0391989696019857,0.018651478449172313,-0.01816894852391066,0.05547190542225539
TSA (1h) - Unperturbed,all,7,0.6264471103441052,unnormalised,05_GTF2B,NA,0.9784813281283329,0.8998475278551388,1.0639865975715794,-0.031383774003272025,-0.15224752615880696,0.08947997815226276
TSA (1h) - Unperturbed,PML bodies,7,0.8928072478559319,unnormalised,05_GTF2B,NA,0.9937113872790867,0.9095595305287854,1.0856489191356742,-0.009101197427667542,-0.1367600297560228,0.11855763490068777
TSA (1h) - Unperturbed,PML bodies - all,7,0.09369519959384852,relative_to_all,05_GTF2B,7,1.015564997218584,0.9998317204174344,1.0315458516809006,0.02228257657560467,-2.42796548674194e-4,0.0448079496998833
TSA (1h) - Unperturbed,all,7,0.779350185752456,unnormalised,05_Sm,NA,1.0193637494401355,0.8959115933212596,1.1598269979078684,0.027668954223248096,-0.15857171770456616,0.21390962615106252
TSA (1h) - Unperturbed,Cajal bodies,7,0.6311256453809108,unnormalised,05_Sm,NA,1.0330624726005848,0.9098353141019755,1.1729793906153207,0.04692750123666856,-0.13632266279566074,0.23017766526899802
TSA (1h) - Unperturbed,Cajal bodies - all,7,0.1745635251530954,relative_to_all,05_Sm,7,1.0134385033487536,0.9960404022273069,1.031140501703641,0.019258547013420512,-0.005723831599231688,0.04424092562607266
TSA (1h) - Unperturbed,all,7,0.7796840251618107,unnormalised,05_Sm,NA,1.0193346462132737,0.8958774830237708,1.159804929423782,0.027627764137299404,-0.15862664688979886,0.21388217516439764
TSA (1h) - Unperturbed,Nuclear periphery,7,0.401976998742325,unnormalised,05_Sm,NA,1.053304597599349,0.9397251626322947,1.1806117569696746,0.07492269932703174,-0.08968921520779184,0.23953461386185562
TSA (1h) - Unperturbed,Nuclear periphery - all,7,0.17841529882738968,relative_to_all,05_Sm,7,1.0333256124593333,0.9898728575635318,1.0786858263723282,0.04729493518973234,-0.014684862161881905,0.10927473254134662
TSA (1h) - Unperturbed,all,7,0.7794766933767524,unnormalised,05_Sm,NA,1.0193567851957885,0.895878180725803,1.1598544064136789,0.02765909776611012,-0.15862552333117722,0.21394371886339725
TSA (1h) - Unperturbed,Nuclear speckles,7,0.7428499966697659,unnormalised,05_Sm,NA,1.024885551901317,0.8899823026860276,1.1802373949750646,0.03546281419597047,-0.16815144653973563,0.2390770749316762
TSA (1h) - Unperturbed,Nuclear speckles - all,7,0.6788183336004774,relative_to_all,05_Sm,7,1.0054237797656553,0.9810434193820968,1.0304100276774197,0.007803716429860368,-0.027611105699712285,0.04321853855943286
TSA (1h) - Unperturbed,all,7,0.7795734521355301,unnormalised,05_Sm,NA,1.019345922244214,0.8958805268840356,1.1598266487718911,0.027643723355403858,-0.1586217451540902,0.21390919186489774
TSA (1h) - Unperturbed,Nucleolus,7,0.49957488837147046,unnormalised,05_Sm,NA,1.0478391710221289,0.9213366653030072,1.1917108801561103,0.06741729991506451,-0.11819966754842247,0.25303426737855156
TSA (1h) - Unperturbed,Nucleolus - all,7,0.09709110171901393,relative_to_all,05_Sm,7,1.0279524822301576,0.9993477378356972,1.0573759920762156,0.03977357655966086,-9.413224176822671e-4,0.0804884755370036
TSA (1h) - Unperturbed,all,7,0.7795311436021366,unnormalised,05_Sm,NA,1.0193475429346306,0.8958952765992199,1.1598112418129176,0.02764601714018974,-0.15859799291800136,0.21389002719838077
TSA (1h) - Unperturbed,Nucleoplasm,7,0.7206459140905321,unnormalised,05_Sm,NA,1.0282042126061275,0.888172241444216,1.1903140556407346,0.040126828009591144,-0.17108861225220065,0.25134226827138273
TSA (1h) - Unperturbed,Nucleoplasm - all,7,0.45326225266352305,relative_to_all,05_Sm,7,1.0086885672437087,0.9873767874124858,1.0304603456948758,0.012480810869401233,-0.018327366233852463,0.04328898797265512
TSA (1h) - Unperturbed,all,7,0.7794668959708572,unnormalised,05_Sm,NA,1.0193581775376852,0.8958764702038943,1.1598597894601053,0.02766106834540763,-0.15862827790639078,0.21395041459720623
TSA (1h) - Unperturbed,PML bodies,7,0.692272863345174,unnormalised,05_Sm,NA,1.0294781272679503,0.8967599872276215,1.1818382060060786,0.04191317818067789,-0.1572061873016882,0.2410325436630441
TSA (1h) - Unperturbed,PML bodies - all,7,0.1860986976345022,relative_to_all,05_Sm,7,1.0099277662682908,0.9966761205164791,1.0233556037753946,0.014252109835270215,-0.00480333172497727,0.03330755139551764
TSA (1h) - Unperturbed,all,7,0.25914393534535374,unnormalised,07_POLR2A,NA,1.0693419854080564,0.9608230604994289,1.1901174407305177,0.09672331400322214,-0.05765731762720502,0.25110394563364913
TSA (1h) - Unperturbed,Cajal bodies,7,0.22965882166977,unnormalised,07_POLR2A,NA,1.0649376741137548,0.9696758162178307,1.1695581459072382,0.09076899864062128,-0.04442559140928781,0.22596358869053038
TSA (1h) - Unperturbed,Cajal bodies - all,7,0.7467194276243079,relative_to_all,07_POLR2A,7,0.9958812883489084,0.9721915853711716,1.0201482458880076,-0.005954315362600893,-0.04068744769341075,0.02877881696820914
TSA (1h) - Unperturbed,all,7,0.25896790548742427,unnormalised,07_POLR2A,NA,1.0692951483824142,0.9608898889192006,1.1899304254728347,0.09666012278338679,-0.057556976907886775,0.2508772224746602
TSA (1h) - Unperturbed,Nuclear periphery,7,0.03866515285934053,unnormalised,07_POLR2A,NA,1.0889927813631268,1.0196586920906763,1.163041404991562,0.12299439085359341,0.028086323148261053,0.21790245855892545
TSA (1h) - Unperturbed,Nuclear periphery - all,7,0.5260340714087854,relative_to_all,07_POLR2A,7,1.018421137522704,0.9652483337131573,1.0745230808771926,0.026334268070206546,-0.05102793621060936,0.10369647235102268
