well_name,Intensity_sum_22_SE,Nuclei_Intensity_mean_00_EU,mapobject_id_cell,mapobject_id
I09,4231370.063689303,227.42736453378205,271190,271282
I09,4751296.4799240325,301.2719432095516,271191,271283
I09,6427909.910102107,185.57037136362078,271193,271285
I09,3146039.062604458,254.64139828318352,271194,271286
I09,3344431.782017816,382.8217135016942,271195,271287
I09,2862651.7102984264,124.32504236278108,271196,271288
I09,3923153.682107504,274.23772501518783,271197,271289
I09,4301463.36334305,284.7022587611603,271199,271291
I09,3847426.0210983106,267.8043721754976,271200,271292
I09,4514514.607645428,394.41666537614435,271201,271293
I09,4078296.5072725913,244.30139285781675,271202,271294
I09,5784184.902887725,243.04501874979277,271204,271296
I09,6315680.121482066,251.46237023773904,271205,271297
I09,5756912.96910585,439.96307998237654,271206,271298
I09,7297611.177610358,300.5562184658164,271208,271300
I09,6984540.824735171,338.61300639323883,271211,271303
I09,8728486.821798798,325.07146933827295,271214,271306
I09,4791089.602999403,258.84924475199983,205736,205770
I09,2774519.9642488956,85.18856616098091,205737,205771
I09,5163587.253770414,229.75442143656434,205738,205772
I09,4728825.637546227,313.55496953831,205739,205773
I09,6033355.490273441,235.36402540151465,205740,205774
I09,4862675.98188091,231.14615551014694,205742,205776
I09,5747882.401433433,228.99513853129469,205743,205777
I09,3668803.793175098,239.48077676288463,205744,205778
I09,4203506.3874781905,242.80789578067044,205745,205779
I09,8302296.322028779,306.1792943404163,205746,205780
I09,3309305.080455385,239.68622030414667,205748,205782
I09,5390431.915291606,253.95173176310146,205749,205783
I09,3211368.5978348274,243.88244762057744,205751,205785
I09,5004491.6111350665,262.11728527557176,205752,205786
I09,4679778.167889672,247.04689119788904,205753,205787
I09,4596059.971356419,254.89868850631225,205754,205788
I09,3367296.0214960715,278.2869429315412,205755,205789
I09,7200716.7398675075,298.52030903390846,205756,205790
I09,6097067.340031674,317.10175298241495,205757,205791
I09,3835557.139089983,226.9575514096252,205760,205794
I09,6940226.196660142,329.95982034748346,306892,306916
I09,20921197.953284692,259.9168909021843,306893,306917
I09,6075210.746056761,366.37117494539456,306898,306922
I09,4980455.597223652,285.2088994827539,306899,306923
I09,4677946.03525394,225.7101147275923,306900,306924
I09,3729978.872049301,172.45462930914624,306901,306925
I09,4612887.120633603,143.28340536459376,306902,306926
I09,4135991.028172472,260.3153122573971,306903,306927
I09,5290751.128225188,324.84001819780457,306905,306929
I09,4079277.072417393,267.3573087904431,306906,306930
I09,3568261.557946385,246.37154301048471,306909,306933
I09,10929158.984544903,258.7624430707944,256503,256547
I09,3930923.915255311,333.4262704638946,256504,256548
I09,7859510.319832356,357.30601404678623,256506,256550
I09,4851900.011910257,303.2941048519346,256507,256551
I09,5395636.28446749,231.1308070910687,256509,256553
I09,3043425.3629226214,149.00090200623498,256510,256554
I09,4098452.3449457837,326.44144158650954,256511,256555
I09,4329654.199561424,229.8987841355879,256512,256556
I09,4272526.536436984,245.7354589245432,256513,256557
I09,4318266.542843416,225.77827926744038,256514,256558
I09,4171643.052095553,292.2659608048875,256515,256559
I09,6104456.252455135,270.85636584378517,256518,256562
I09,4372324.610731958,324.7082218036243,256519,256563
I09,4097561.254769412,248.9475083790227,256520,256564
I09,5758511.99108764,228.40098132278496,256521,256565
I09,4101547.190786268,279.9286174965866,256522,256566
I09,4674161.738122989,313.33250400406257,256524,256568
I09,5629750.19250345,254.7586541793346,256525,256569
I09,6177763.514931875,327.68854268657844,256526,256570
I09,7367694.230641955,302.4087509996316,256529,256573
I09,15627035.06583392,325.34253398243413,256530,256574
I09,5496757.087896962,367.71762739606123,256531,256575
I09,4288510.535091432,176.18107777044813,256532,256576
I09,8937979.926559137,262.8724509958455,256535,256579
I09,5195228.274047448,191.3128619560498,231497,231597
I09,2969848.7606636193,251.38871162338415,231499,231599
I09,3933618.044979521,218.2832025026008,231500,231600
I09,3682274.624771543,247.98464973407363,231501,231601
I09,3386174.141982076,247.78256398882613,231503,231603
I09,6574784.992018862,251.50902213887275,231504,231604
I09,8397055.619880851,294.32007566834875,231505,231605
I09,6041633.663119319,279.70101250792715,231506,231606
I09,7202993.319739053,269.62971028290883,231510,231610
I09,4208013.620396994,264.6665446006235,231511,231611
I09,6440386.63637448,269.92685734064935,231512,231612
I09,8858085.000916086,345.10765660311233,231513,231613
I09,10441560.29524674,269.2449427427067,231514,231614
I09,5251009.055285177,244.71250304509581,231516,231616
I09,6634092.075079805,280.29448356970425,231517,231617
I09,4518610.69485041,362.1561446148876,231519,231619
I09,4341425.921634709,323.5044593632387,231522,231622
I09,5560270.226375617,274.2757162516636,231523,231623
I09,6063769.477547856,336.37200601272957,231524,231624
I09,10151885.542398514,343.5449813342637,359135,359172
I09,5407216.980227813,276.5462497766865,359136,359173
I09,6019005.64487673,196.72069303571254,359137,359174
I09,9699741.99549781,181.93836159282205,359143,359180
I09,3642156.9033444505,200.75942817606926,359144,359181
I09,4782517.205717466,349.323419156556,359146,359183
I09,4475028.883234595,215.16830787532913,359147,359184
I09,4501954.627568074,173.65009988076213,359148,359185
I09,8022736.632022446,324.7921893515861,359150,359187
I09,4753139.225132707,266.860884273425,359151,359188
I09,3934333.4787761564,190.03954784586955,359152,359189
I09,4491488.800892892,200.22042512106083,359153,359190
I09,5208290.52158561,200.97470740276884,359154,359191
I09,4849344.760511276,213.6972131382245,359155,359192
I09,4802183.035281352,326.5395038904361,359325,359370
I09,5978074.048890191,338.79751343144693,359326,359371
I09,5213494.707786097,359.2366864343537,359327,359372
I09,4477983.020995895,281.1105880947657,359328,359373
I09,5994752.988096972,354.8828441970503,359331,359376
I09,3657478.7140423707,234.91088495882687,359333,359378
I09,4734658.527205856,262.9809832341796,359334,359379
I09,4622086.391620725,219.23236216429498,359335,359380
I09,2361470.9403633173,278.0642179950032,359336,359381
I09,5001093.9410149325,356.70528763038595,359338,359383
I09,7213443.593505612,245.79996055448825,359340,359385
I09,5261613.943260983,447.78601639129124,359342,359387
I09,3188856.220042231,346.65344083767155,359343,359388
I09,5223120.860371059,295.34368969238375,359344,359389
I09,5040175.106826183,277.1569580443202,359345,359390
I09,4396035.29439007,366.3274226162369,359348,359393
I09,2937494.502294698,126.73759964973416,359349,359394
I09,5743845.232305822,301.9801870937394,359350,359395
I09,4949202.484785204,270.1314436905609,359351,359396
I09,4916832.124581472,282.60067682987096,359352,359397
I09,4223240.283889224,285.021781917051,359353,359398
I09,2631542.258257545,138.31482668036918,359354,359399
I09,4845489.651902245,352.2782454269967,359356,359401
I09,5995386.448916396,286.99089091912765,280729,280791
I09,4540561.521154036,336.8381717217827,280730,280792
I09,4940576.475712367,425.7333462258379,280731,280793
I09,4061067.361051365,191.3436644601004,280732,280794
I09,6252074.5804286515,409.417500774725,280733,280795
I09,3653743.820268222,199.2808049086595,280735,280797
I09,5012263.674036829,261.0591118412627,280737,280799
I09,3833644.6802556003,156.38335302570064,280738,280800
I09,3396876.921794506,272.2701951296947,280739,280801
I09,4779340.569875167,254.0648874194719,280740,280802
I09,5502170.597949969,145.30646830764908,280741,280803
I09,7734442.428533712,251.26030940515682,280742,280804
I09,5141139.46629245,229.00735037222213,280743,280805
I09,3644827.246267238,213.44066685305236,280744,280806
I09,3169494.3126103687,214.63490520770276,280745,280807
I09,4568972.476773266,378.79509718994893,280746,280808
I09,4526889.233647079,220.2681956117208,280747,280809
I09,4205419.395238759,236.10997209005893,280749,280811
I09,3090039.2598182433,216.7997709151483,280750,280812
I09,4682241.199689291,218.61950819988715,280751,280813
I09,5884975.252752816,313.4941499604448,280752,280814
I09,4602859.154079994,314.86405718751416,280753,280815
I09,3669291.239628867,186.75261927250082,280754,280816
I09,4951062.795631852,314.69813442873516,280755,280817
I09,6104282.242853959,196.17381330215053,280756,280818
I09,4607009.219026667,249.03977502891897,280760,280822
I09,4619909.350364365,211.58149323736941,280761,280823
I09,4054582.713032755,308.59681017690536,280763,280825
I09,7046552.833068661,174.71149970736676,280764,280826
I09,7658579.91465799,175.86775847586293,280766,280828
I09,3946690.173189044,247.18957104056756,280767,280829
I09,5080889.693993589,185.21114657666013,280768,280830
I09,6345605.381474941,390.1559517381888,280769,280831
I09,5246561.838296117,219.5138640063169,280772,280834
I09,5525602.427105249,243.0619947171856,280774,280836
I09,5668889.178539698,298.3876032838482,280775,280837
I09,3487631.071213188,127.55010121330456,280778,280840
I09,2630741.9238773705,141.4567180967662,280780,280842
I09,8430143.609585965,209.18254401313374,259715,259762
I09,6603051.763026394,241.41380969564898,259717,259764
I09,3918135.3989089043,223.58985608332526,259718,259765
I09,5257865.509307562,179.10792297911183,259719,259766
I09,4616884.584100378,202.87014120442305,259721,259768
I09,6417029.095229796,319.1922957501703,259722,259769
I09,4725829.232468555,288.2137507883569,259724,259771
I09,4082650.4068099167,187.6169155389634,259725,259772
I09,5286754.762610783,322.52350805215036,259726,259773
I09,11903071.692889012,203.43361531113405,259728,259775
I09,7425709.87336104,277.7228978903518,259729,259776
I09,6030747.358985143,194.18375785985486,259730,259777
I09,5564251.039081398,271.36535343643476,259732,259779
I09,6374328.493118995,225.2617540010804,259733,259780
I09,5583586.415080905,253.35595024310786,259734,259781
I09,4972200.479277613,328.2158569379541,259736,259783
I09,7815008.141976879,209.35121472941663,259737,259784
I09,4433916.6905326415,193.0917760521762,259738,259785
I09,4779615.398919296,245.2622908338967,259740,259787
I09,10272637.410066713,219.16146686008645,259741,259788
I09,4148242.3287575184,179.1835077709724,259742,259789
I09,5643144.540384552,238.24741289227322,259743,259790
I09,5892011.571589037,247.77547836877483,259748,259795
I09,4018978.994614103,309.2361387341432,259750,259797
I09,3426411.5293178638,272.84154226081563,356194,356234
I09,4364919.596473687,274.6459487481663,356196,356236
I09,5622662.274605684,265.1137987937421,356198,356238
I09,4809710.826030043,184.26172734762036,356199,356239
I09,4234139.030350297,282.51610488920676,356200,356240
I09,5035964.842974371,214.28758886287173,356203,356243
I09,4067815.127688788,253.69084755244876,356206,356246
I09,4424369.034392375,226.4830811566788,356207,356247
I09,4002492.911474241,171.73052756517822,356208,356248
I09,5824158.073752326,214.11894825652595,356209,356249
I09,5724826.403740632,305.28443977386087,356211,356251
I09,10728496.821300428,438.07217061437507,356213,356253
I09,6943649.483335656,236.52273987543273,356214,356254
I09,4091888.2856055023,202.19491078024834,356215,356255
I09,5380219.692514672,318.79888403547164,356217,356257
I09,5047756.692341169,187.41274586397117,356218,356258
I09,3567874.0160585903,170.4871444745703,356219,356259
I09,3911943.511523189,190.3747544250134,331807,331836
I09,6254496.44276427,282.98619120892704,331809,331838
I09,4766568.155363569,305.8688236550642,331810,331839
I09,5612276.774129152,296.05575876580076,331811,331840
I09,5370870.930629379,213.60153584388968,331813,331842
I09,6460412.012590638,270.1627889585033,331814,331843
I09,6381097.484902303,293.3471813824316,331815,331844
I09,6242241.116720523,276.5683836444021,331816,331845
I09,5664110.410133885,290.6703183313344,331818,331847
I09,5219909.642178999,266.5319333943355,331819,331848
I09,4693062.3645826485,200.69279044733972,331820,331849
I09,3317234.8681481197,145.8050485439379,331821,331850
I09,4971575.98425257,256.29208457946635,331822,331851
I09,4127595.751073437,256.5814947869462,331823,331852
I09,3866729.376403593,115.17209621065996,331824,331853
I09,3597874.844889832,123.63598686361011,331825,331854
I09,5355428.539145784,338.9769691966631,331826,331855
I09,4982336.767265392,295.64464651327273,331828,331857
I09,6526103.839104216,237.85017398257128,257375,257395
I09,4638992.220317998,189.03612294884317,257376,257396
I09,5515942.058121319,182.60551308432062,257379,257399
I09,6517090.105168191,300.2449379872001,257382,257402
I09,3560752.4306880403,240.80402176185595,257383,257403
I09,4572706.638645835,256.54118507953956,257387,257407
I09,4281075.6958436845,151.62618683411966,366405,366464
I09,6627229.765844761,338.14661528561885,366406,366465
I09,2685667.1121654664,161.65420955609176,366407,366466
I09,6255250.484369369,365.1607104744101,366408,366467
I09,5858090.494907943,206.5959629974362,366409,366468
I09,7702825.926959683,181.0609445525404,366411,366470
I09,7453780.677719927,269.042575210828,366415,366474
I09,4116439.7412062082,214.93079222752917,366417,366476
I09,6597340.9179556025,229.10692840186064,366419,366478
I09,5783453.916182468,278.10083901172356,366420,366479
I09,5261146.990051516,240.42028661965517,366421,366480
I09,5174278.506132923,215.04202352259924,366423,366482
I09,5867418.94652433,198.1910340772801,366424,366483
I09,3919046.982329579,173.15891757300128,366425,366484
I09,4729936.847123457,261.09910080759556,366426,366485
I09,5673284.064565629,245.8101696521432,366428,366487
I09,7111844.309416753,238.01149740864068,366429,366488
I09,5250656.644673332,223.28701972542683,366430,366489
I09,7222555.219278261,232.84357326752834,366431,366490
I09,4634119.036608077,206.00136901216885,366434,366493
I09,5377430.049633979,332.31199348370563,366435,366494
I09,4935888.646078148,249.0739696238073,366436,366495
I09,5698796.872894601,241.05185959033733,366437,366496
I09,5791519.105667915,222.0701506558006,366438,366497
I09,4079009.74536448,218.99217694665268,366440,366499
I09,4571049.247512859,207.2178222277475,366441,366500
I09,4026931.105305095,193.57202064351333,366443,366502
I09,4916760.764177206,185.96875388768393,366445,366504
I09,5314498.589937806,192.94711116791515,366446,366505
I09,4621438.109794259,187.56932858355208,366447,366506
I09,3184554.46849264,216.8920235893194,366448,366507
I09,6028773.603393249,219.4744951536564,200698,200752
I09,4149079.2582168053,282.38290540851506,200699,200753
I09,3190856.1411156906,138.37105646395943,200701,200755
I09,6317361.299416462,174.27782875171926,200702,200756
I09,6363874.742819922,215.21179668811058,200704,200758
I09,3192770.7956548193,128.4375628054664,200705,200759
I09,5622430.0788287185,93.71726913517095,200706,200760
I09,3144221.9339511613,105.00247374825975,200709,200763
I09,4769592.006750578,168.00849719089933,200710,200764
I09,7802816.308395391,264.0932515006008,200711,200765
I09,4529614.835139326,263.6847941419691,200712,200766
I09,15908028.734015247,359.00663129225734,200713,200767
I09,4372767.960115397,247.4576695290067,200715,200769
I09,6505808.025253421,257.5027888694626,200716,200770
I09,3679613.064667743,183.70408388154308,200717,200771
I09,6018838.588340585,308.8379700870683,200718,200772
I09,4181418.512603291,271.6947005395275,200720,200774
I09,6304794.915200263,263.2617369201838,200723,200777
I09,5676757.303524128,301.3764010189932,200724,200778
I09,2919458.983505243,190.00837557083474,200725,200779
I09,3648785.370023969,192.9373262924152,200726,200780
I09,4514071.258261987,204.49268590178193,200727,200781
I09,4884450.968829406,220.21077357472947,200728,200782
I09,3952144.669730657,259.49248870180173,200729,200783
I09,5472589.331700744,355.0844729217766,200732,200786
I09,4143744.061633097,212.66835697808952,347678,347709
I09,8367241.6089284755,322.0589306685102,347679,347710
I09,5289688.40712778,218.43973451553515,347680,347711
I09,5081051.444243263,308.35676230707674,347681,347712
I09,13753730.038494999,324.105861291675,347682,347713
I09,5772219.043919752,168.90551457083038,347683,347714
I09,4239286.677153558,230.32992950566364,347684,347715
I09,4545377.433565147,266.4848697594513,347685,347716
I09,3938391.5070988634,243.73198498220142,347686,347717
I09,4379117.755267479,218.93634870927588,347689,347720
I09,5430112.691474105,326.3442857423756,347690,347721
I09,8732536.067302518,254.86016488820613,347691,347722
I09,4089065.524178214,302.8462871800821,347692,347723
I09,4181852.3472661604,235.1510346268307,347693,347724
I09,3230768.198198174,221.99506314485225,347694,347725
I09,5662660.33012408,214.21920563962317,347697,347728
I09,3913977.831971013,384.38163639215026,337109,337121
I09,4626173.69600672,258.4613718149311,337110,337122
I09,2968590.0729175685,142.80755832386748,337111,337123
I09,5063584.247032413,372.21944373258606,337112,337124
I09,7378296.373986826,400.17906834592765,337113,337125
I09,4919050.335301835,187.1267529270744,337114,337126
I09,4994280.852161295,187.59553381510278,328111,328146
I09,5684422.142844093,286.96001931383955,328112,328147
I09,6731130.148508169,326.68428329874547,328113,328148
I09,4928036.805903922,270.9185519552163,328114,328149
I09,4199095.033666658,307.01828825241466,328115,328150
I09,8381340.595057876,270.5888696317959,328117,328152
I09,5156628.150551121,255.75870731431576,328120,328155
I09,5180096.208834721,218.87291179414467,328121,328156
I09,6721841.0366018275,233.67131905585782,328122,328157
I09,6046047.578586388,220.07841291403014,328123,328158
I09,5275537.273010646,291.4014313404496,328124,328159
I09,3361677.396024643,264.97304070592537,328127,328162
I09,3889552.446417849,230.72860817703966,328128,328163
I09,5286048.294608531,304.201705924747,328129,328164
I09,8003707.00790892,352.38340989269943,328130,328165
I09,4223531.946669744,297.8444311915684,328131,328166
I09,4624796.623179744,249.5692996866571,328132,328167
I09,3839733.369518221,202.20421975490999,328134,328169
I09,4905164.881459052,148.2489573769111,328135,328170
I09,4812086.9445167715,224.41872806677196,328137,328172
I09,4367030.034686064,297.6474586500745,328138,328173
I09,5663966.408497581,210.14399768881196,199586,199632
I09,6503327.79376662,283.34695736126724,199588,199634
I09,4424783.107712525,289.35968048027354,199590,199636
I09,3417515.082610392,256.38676465226484,199593,199639
I09,5842433.473285359,277.862622146535,199595,199641
I09,8286538.480963242,315.72807993858055,199601,199647
I09,5679781.886812718,203.83332133349373,199602,199648
I09,3460318.150942707,243.68013590873363,199606,199652
I09,5399454.615022016,279.78679303491896,199607,199653
I09,3687864.8890566607,319.75474804537566,199608,199654
I09,5384248.627749483,373.8956985167402,199609,199655
I09,2899500.9422346493,262.06840877703314,199610,199656
I09,4850105.023279823,259.74225124707425,199611,199657
I09,17224165.44798435,309.6054201561667,199612,199658
I09,2938620.532878967,236.58839280345035,199613,199659
I09,3782333.0730543984,247.28041056741577,199614,199660
I09,3802427.613970078,251.3450554415927,199618,199664
I09,6467444.671918947,251.6719701172891,199619,199665
I09,5801821.352339466,312.6781070437055,281001,281051
I09,5228429.52552241,276.284423836871,281002,281052
I09,5452286.381809523,296.8766152838738,281003,281053
I09,9931067.541480845,269.2613997271528,281004,281054
I09,4264526.120241564,231.2175212027908,281005,281055
I09,6908707.769898135,324.48164205357546,281006,281056
I09,6243118.117791437,225.14014190409392,281008,281058
I09,4599085.28654659,211.06369491058672,281009,281059
I09,9681090.764502296,139.7242216514628,281010,281060
I09,4651624.2927012015,289.4188730418391,281012,281062
I09,3729360.7811631034,271.4117981085389,281013,281063
I09,4381376.403550261,149.68930927028333,281015,281065
I09,4964054.414667328,228.2484362889546,281016,281066
I09,4403584.127309251,186.6039948710591,281017,281067
I09,5002436.614467544,300.34532542567234,281019,281069
I09,5812245.826575251,238.913548517115,281020,281070
I09,5044719.1177994935,202.0478400199147,281025,281075
I09,6520458.8651758265,88.75842976794189,281026,281076
I09,3984459.771364928,171.79834939919235,281028,281078
I09,5201233.526529692,250.01507068123917,281029,281079
I09,8341561.195137172,274.9509603587787,281030,281080
I09,4152858.615012075,234.14873629606345,281031,281081
I09,4339230.399863396,209.9324196270348,281033,281083
I09,2786254.908267673,185.63798649970013,281035,281085
I09,2852094.21295007,173.65412795266198,281037,281087
I09,5553133.271071842,267.9927126389507,281038,281088
I09,3102346.5508743306,108.4541849152536,248024,248069
I09,4281511.9091866985,272.59454465462545,248025,248070
I09,6525564.976564294,252.60185406431356,248026,248071
I09,4496617.052304224,262.437191424169,248030,248075
I09,6905457.57794682,312.13905215110873,248032,248077
I09,4096950.6658744323,281.3961450352395,248033,248078
I09,5129976.137409399,282.7680633416449,248034,248079
I09,3579698.6180211925,230.56400907215428,248035,248080
I09,5603919.555912393,304.78918917496986,248036,248081
I09,7072280.637487415,130.6060738741179,248037,248082
I09,4860461.796619252,260.46585141043414,248038,248083
I09,4008305.124914171,206.304848666196,248040,248085
I09,10180643.968293909,366.1714705609243,248041,248086
I09,7692526.2419436695,276.730731753852,248042,248087
I09,3715915.566122035,222.5863878804628,248043,248088
I09,5972286.903079453,278.3005426271995,248045,248090
I09,4985978.343587807,210.07950262839054,248046,248091
I09,11113341.102837576,280.0534121020175,248048,248093
I09,5594619.099531527,299.3433658215964,248049,248094
I09,4386318.9349350985,197.4615123305179,248051,248096
