well_name,Intensity_sum_22_SE,Nuclei_Intensity_mean_00_EU,mapobject_id_cell,mapobject_id
K19,4670461.673297199,231.8645308320494,256627,256680
K19,6205195.237597402,225.70704593017365,256630,256683
K19,6621528.35050725,267.8779591034522,256631,256684
K19,4911743.796525868,116.89115677909282,256632,256685
K19,12371369.133847505,318.27615038574595,256634,256687
K19,6780632.73443712,241.26612292765472,256635,256688
K19,6970573.790426844,169.30533289699855,256636,256689
K19,9049102.119503673,321.4637957454714,256638,256691
K19,6218723.66333901,379.72245311307455,358894,358938
K19,10310372.804918477,395.0542679463589,358895,358939
K19,5428915.562057226,230.75024257667906,358896,358940
K19,8816380.579799192,535.9554435831143,358898,358942
K19,6552953.9466889845,427.46763723146177,358899,358943
K19,12078578.176777087,278.9945225182329,358901,358945
K19,10823909.302260028,302.15918614703673,358902,358946
K19,4780807.425206618,224.28071822028994,358903,358947
K19,6536759.98273726,416.47537403753853,358905,358949
K19,8530799.685100403,653.4860062094833,358907,358951
K19,6044724.33616447,547.7928013786462,358908,358952
K19,7510241.691851961,698.4154173538567,358909,358953
K19,9703839.378094342,596.5426139824174,358910,358954
K19,8596569.46049018,468.01807124695716,358913,358957
K19,7794912.355191825,248.62932864939177,358914,358958
K19,6362747.975528788,277.10119459570245,358915,358959
K19,6440206.791430142,437.03052505008014,358917,358961
K19,6836095.20285911,234.6480312429899,358918,358962
K19,5994567.584094847,244.94888599327126,358920,358964
K19,5188037.444217401,216.45997959171044,358921,358965
K19,6050235.078911658,289.1863690657045,358925,358969
K19,5884041.5806261385,253.1662798235574,358926,358970
K19,5816106.83575042,227.76832530204788,358927,358971
K19,5540307.124149931,226.41513471551133,358928,358972
K19,10330881.686878804,431.8751350761378,265582,265613
K19,4875910.020631826,202.75870406043302,265583,265614
K19,7702612.047265761,350.29932862633524,265585,265616
K19,5527265.611711343,281.20377383665146,265586,265617
K19,5828366.477788969,246.44808511252228,265587,265618
K19,7303146.30564819,219.1030914109137,265588,265619
K19,7832356.300317886,283.5639724562926,265589,265620
K19,5324837.648459504,174.77178587894855,265590,265621
K19,6353748.662830525,316.32705139146475,265591,265622
K19,6589444.1581858555,164.69096499591893,265594,265625
K19,6017262.894060075,211.8019336893501,265595,265626
K19,5725137.9313873,262.9916463057616,265596,265627
K19,4694163.973034137,359.470655153616,265597,265628
K19,6317258.841488544,181.39098362557192,265598,265629
K19,4999582.683282043,262.50654214569863,265600,265631
K19,5750795.687434115,161.59457475900246,265602,265633
K19,6802841.716331664,182.63800285661307,265603,265634
K19,6982546.08338873,537.669381259958,265604,265635
K19,6628575.523212201,184.95487950312688,265607,265638
K19,9139631.319305494,431.33015230104184,267258,267438
K19,7837227.18904508,283.8166526405478,267259,267439
K19,5849588.172733763,519.6885239872981,267260,267440
K19,8654459.862794133,482.1940610939668,267261,267441
K19,8604097.889252242,288.2751358804608,267262,267442
K19,10713732.682495527,295.98971735980865,267263,267443
K19,7346470.275125049,396.1993860785953,267264,267444
K19,11724534.267481197,594.6534605782762,267265,267445
K19,9247946.705166105,502.41418144099094,267266,267446
K19,9851174.349605244,581.7070042760629,267268,267448
K19,8209785.898657288,822.9011456069944,267270,267450
K19,11223943.889707569,257.3519650047125,267272,267452
K19,10129831.945776738,422.93304184227753,267273,267453
K19,8984606.00475308,606.0312623265455,267274,267454
K19,10140970.087583292,549.0381024647563,267275,267455
K19,7679355.499490925,245.62800439547317,267278,267458
K19,8857451.990017254,308.22918246614387,267279,267459
K19,8992506.251125537,468.2082604183578,267281,267461
K19,7442600.148376258,254.6193251197666,267282,267462
K19,8619454.190654622,658.7501146650131,267283,267463
K19,3598199.378607003,454.73659219610596,267285,267465
K19,6876292.666123034,430.44908295888393,267286,267466
K19,7046776.112504181,217.7300450935061,267288,267468
K19,4465306.3322851425,213.16487833365838,267291,267471
K19,9580142.72091837,408.48072667460997,267292,267472
K19,8405545.529602598,314.3018522397104,267294,267474
K19,6270706.730449844,213.5520652852691,267295,267475
K19,9071076.228154294,366.6039468864075,267296,267476
K19,5430217.118771064,280.0580365402841,267297,267477
K19,4461446.33487856,204.7725504238024,267298,267478
K19,7933045.328538987,202.96363915797025,346376,346521
K19,5153769.750052778,262.6074618618216,346378,346523
K19,5824984.420122929,234.08871432782342,346379,346524
K19,5188929.143219043,275.9652386819802,346380,346525
K19,6136933.347846217,260.32053364429845,346381,346526
K19,5980448.073694526,229.88589586411257,346382,346527
K19,7001981.259091119,283.461662266994,346384,346529
K19,8034877.705665935,235.95973246267502,346386,346531
K19,7670573.893221414,356.4309950371543,346387,346532
K19,7580916.104366943,252.17424221873475,346388,346533
K19,5857930.2695194185,206.77441965695132,346389,346534
K19,6617190.99859246,190.35905637228734,346390,346535
K19,8120732.654805242,356.410891582025,346391,346536
K19,7651029.474149759,305.69630868727484,346392,346537
K19,6317394.030158013,226.93250126769237,346395,346540
K19,5523314.708215332,186.29825413176772,346396,346541
K19,8991241.173893936,353.80098626054934,346397,346542
K19,9931898.37178301,625.7329595256041,346399,346544
K19,11592727.265524374,514.4482232280185,346400,346545
K19,6754235.634873299,320.81557746021133,346401,346546
K19,7529041.110160705,293.1427093820841,346402,346547
K19,6851047.303795201,344.5951103482079,346403,346548
K19,8286177.055701503,389.48609689759684,346404,346549
K19,10034978.854403835,417.6468289057938,346405,346550
K19,5191137.4198977975,145.70680937011946,346407,346552
K19,3212057.621568553,230.92206257185975,346408,346553
K19,5215747.219909431,203.20236720338352,207075,207162
K19,7606908.223154696,132.6740380226709,207076,207163
K19,8976619.534149878,210.75345563844294,207077,207164
K19,8585739.34596947,211.05406520783364,207078,207165
K19,11083704.860262895,323.30881343670455,207080,207167
K19,4960909.750251729,321.1169506554106,207082,207169
K19,5417637.549722519,316.2846238981126,207084,207171
K19,6952767.121236315,402.21281135078607,207085,207172
K19,8498410.391654838,569.890557385844,207086,207173
K19,5844526.888420132,513.5944952034564,351737,351758
K19,8600203.363137873,597.0846715480839,351738,351759
K19,14607482.388634168,242.20162283731065,351741,351762
K19,17862657.977897532,377.1152610249387,351744,351765
K19,13241661.897281894,345.92102279381885,351746,351767
K19,10204769.385699917,361.40797252488505,351749,351770
K19,6665327.138485531,186.02569752050414,210754,210912
K19,8533414.30809734,353.6335301980336,210756,210914
K19,7449331.880852451,217.53508451486547,210758,210916
K19,5734325.493820102,213.29666063828165,210759,210917
K19,6521900.348510155,183.7158557288077,210760,210918
K19,8513648.28104803,495.53561103358214,210761,210919
K19,9625601.032722287,351.0656213831018,210763,210921
K19,9496034.690300113,514.1955197688459,210764,210922
K19,5419545.016980899,270.5496493374875,210765,210923
K19,8634316.946120849,284.59661623716397,210766,210924
K19,5800263.621045021,342.93265196596775,210768,210926
K19,7077879.26035407,393.98946629396045,210769,210927
K19,8141267.482065771,440.4180792284408,210772,210930
K19,7400384.2187876785,352.46744398351433,210773,210931
K19,5952369.406553774,333.30503978454607,210774,210932
K19,7890930.644144425,222.9883877522048,210775,210933
K19,7092865.109688167,515.1387863261235,210777,210935
K19,8710944.732105993,446.9880005909633,210778,210936
K19,8319080.963447292,276.4062421317069,210779,210937
K19,10613130.073582616,451.67417105077607,210780,210938
K19,7818021.229340707,656.5497903655998,210781,210939
K19,6314373.060842888,279.6618932206466,210782,210940
K19,13940796.441452472,175.34583166603758,210784,210942
K19,7086620.485592441,452.8927021039606,210785,210943
K19,9093233.124370992,318.06712277319275,210789,210947
K19,7953562.208674565,284.85967742904705,210790,210948
K19,6794603.790901704,297.90211937799694,210791,210949
K19,5623982.472994915,288.28949857036855,210796,210954
K19,5230883.864108606,244.52204864096396,277876,277944
K19,7162281.857914463,240.01430635944845,277877,277945
K19,7260411.860210482,224.8050963629358,277878,277946
K19,7461760.459958472,313.45187695927774,277879,277947
K19,5756045.806714622,177.44978378299672,277880,277948
K19,6028618.742295385,162.936840352046,277881,277949
K19,5562531.90731753,177.0501048790499,277882,277950
K19,7919848.534454083,189.87197860072752,277883,277951
K19,5566955.873617956,190.84197456411252,277884,277952
K19,9355039.540678153,391.7802664358769,277885,277953
K19,6938645.074829209,169.40923122128706,277888,277956
K19,5620080.924092521,201.98462778343438,277889,277957
K19,11308857.590174172,148.49176471287495,277890,277958
K19,8100228.259626154,503.72566159867193,277891,277959
K19,7409196.647293517,250.389189767971,277894,277962
K19,10035945.072989512,322.4587299473111,277895,277963
K19,6962798.588696706,412.1956683279892,277896,277964
K19,9976234.403045155,491.94524003153003,277897,277965
K19,7615311.184103228,181.05231976627263,277902,277970
K19,9641595.822602542,170.03901607062102,277904,277972
K19,11089053.29857574,211.7601814543298,277905,277973
K19,8406453.420032185,385.1043107196281,277906,277974
K19,8266668.335802305,589.5108062314895,277908,277976
K19,6520337.973252192,146.43663974594327,277909,277977
K19,6201460.089755694,134.0945636933443,277910,277978
K19,10881727.330831839,363.6650752247651,277911,277979
K19,5740466.336715026,189.5058679061082,277913,277981
K19,5109302.236592627,150.4942598267953,277914,277982
K19,5591445.115768507,216.8116912084753,277915,277983
K19,6566378.201074898,126.9538309668152,277916,277984
K19,8934121.327498209,425.1191651456046,277918,277986
K19,5349112.500497867,263.48300639253546,277919,277987
K19,4223548.025012937,180.1696729147892,277920,277988
K19,9824275.31577513,335.7695936562237,277921,277989
K19,7456095.801107086,343.42779030739257,277924,277992
K19,8910782.652118975,257.59542070561275,277925,277993
K19,8174240.642304579,372.77452718812856,277926,277994
K19,6767876.62030074,276.8865523858362,277927,277995
K19,11289756.77721272,578.4499683492867,233928,233970
K19,6788899.921483847,371.5821278287086,233931,233973
K19,8217394.699326739,326.499373067384,233932,233974
K19,8734397.137635732,339.3895718541538,233933,233975
K19,5550336.250680981,136.3432098576381,233935,233977
K19,9597181.175130019,345.6554462813573,233937,233979
K19,5229077.251889353,198.72682380843574,233940,233982
K19,4457070.162552188,191.33724338865727,233942,233984
K19,9902337.701291686,580.4705261122155,233943,233985
K19,5423710.895821432,265.571388577349,233944,233986
K19,7894003.504059951,578.7665460270201,233945,233987
K19,5059500.720550567,312.0139532215967,233946,233988
K19,5617614.364876428,191.45479990681844,233947,233989
K19,5235898.329835409,230.79925920149608,233949,233991
K19,5525085.231107239,277.31169251930726,233950,233992
K19,6051103.563697331,243.56016393890314,233951,233993
K19,5177331.594029229,479.6303076588956,233952,233994
K19,5765602.455673593,248.55948817588168,233953,233995
K19,5296949.571982633,394.1191080718052,233954,233996
K19,10307355.542074809,594.4879059509317,308720,308806
K19,5921890.506528268,431.74094368571696,308721,308807
K19,6351451.625914239,406.5772228696689,308722,308808
K19,11521352.915136304,742.386166632975,308723,308809
K19,8722749.258465078,499.3042950290688,308725,308811
K19,10589773.256000984,299.36286990443,308726,308812
K19,8187134.286039767,523.3732253163909,308727,308813
K19,8204529.341821091,361.8475225659885,308728,308814
K19,7479609.460954593,349.9221997354936,308729,308815
K19,10053991.102205204,535.3406959904178,308731,308817
K19,5836817.427788999,345.580338832821,308733,308819
K19,7350258.874186721,339.58473871978055,308734,308820
K19,5448741.672959634,345.281553163045,308735,308821
K19,6612083.67600178,505.2517671526588,308736,308822
K19,9011783.999329714,558.9874103778952,308737,308823
K19,8105115.339781293,892.864609662788,308739,308825
K19,7242640.304960075,237.37884382119566,308740,308826
K19,9205160.95436033,447.4687539691919,308741,308827
K19,5201386.008554608,303.25520429970834,308742,308828
K19,5786343.089638723,193.1759210584371,308743,308829
K19,10203079.234715402,396.9973161476816,308744,308830
K19,5623803.9771326305,314.55890826900367,308745,308831
K19,5022813.675911571,291.82868795378715,308746,308832
K19,6109886.640390148,220.5791755816555,308747,308833
K19,4671622.774250552,303.4765962100615,308748,308834
K19,6289038.548122635,293.65891185088185,308750,308836
K19,5165042.105141576,188.82528659999002,308752,308838
K19,6885810.884825315,262.01610646491827,308753,308839
K19,6752118.264283969,326.37670867086905,308755,308841
K19,5266974.947152761,233.6219477116674,308756,308842
K19,4434761.105928296,192.5836250540006,308758,308844
K19,6232532.22029181,334.5047947235522,308762,308848
K19,5250254.85933155,172.0555537180677,308764,308850
K19,6396687.549430719,253.09812037148555,370760,370787
K19,7543738.635030917,453.03052510087684,370762,370789
K19,6443176.260299755,235.72676478786306,370763,370790
K19,7871201.876887133,210.27351511484713,370764,370791
K19,6327357.415590058,169.07852230668334,370765,370792
K19,7446781.438334955,207.75393168271611,370768,370795
K19,8115940.7724433225,210.04223258761604,370769,370796
K19,7503905.966589364,189.25090912428942,370770,370797
K19,6685566.618494149,466.21867397380663,370771,370798
K19,6698440.5594073795,299.9240263088165,370773,370800
K19,6518980.429311604,288.46052168796035,370775,370802
K19,7111555.8698599795,432.544488236614,370776,370803
K19,6320239.8199274205,188.84162468494696,370778,370805
K19,5627460.703841401,365.0389612741243,370780,370807
K19,6201267.353239917,197.6459069602115,365931,366005
K19,6035134.7191172745,235.14001307093645,365932,366006
K19,7887843.153420516,227.9884319328153,365933,366007
K19,5603264.272935975,192.69109575888993,365935,366009
K19,6053383.238721,172.9261343358724,365936,366010
K19,9691945.311187945,369.64020031699545,365937,366011
K19,13398955.962521052,711.0051237380811,365939,366013
K19,9154872.525015254,311.80642639686033,365940,366014
K19,4809063.807899875,165.87360948714155,365941,366015
K19,7550003.35210349,333.7140996045585,365944,366018
K19,5877644.601045772,186.41842807509127,365945,366019
K19,9981305.246153593,534.9521089416263,365947,366021
K19,4810861.836711544,166.53494079204935,365948,366022
K19,7326486.34656954,264.3540843515508,365949,366023
K19,5335201.5278863795,336.3567622503043,365952,366026
K19,8750799.639376288,388.9340306913232,365954,366028
K19,10332925.51327132,777.4701737146522,365955,366029
K19,6794589.355170765,438.5934532333383,365956,366030
K19,7642903.133018406,302.82898444550614,365957,366031
K19,6221054.253575855,233.67278527816714,365958,366032
K19,6828265.769599229,306.2076279886022,365959,366033
K19,8233693.810021381,287.4245392294155,365960,366034
K19,6527447.765817026,173.51610718782206,365962,366036
K19,8898531.593488012,365.72528027241214,365963,366037
K19,4479623.651214815,140.83526768100293,365965,366039
K19,9807251.297294421,282.2316815015002,365966,366040
K19,8579590.69997674,190.9842702568907,365967,366041
K19,5096996.94643192,156.01538195179646,365968,366042
K19,8107394.624650071,426.88575784926024,365969,366043
K19,7582824.742089994,215.37025425945643,365970,366044
K19,6067881.979674633,166.27426352851757,365972,366046
K19,5643939.090708108,179.04839316480417,365973,366047
K19,7677171.802570253,241.1318855056965,365974,366048
K19,4624472.360687669,166.51256880984522,365975,366049
K19,6909393.211933506,213.0815514550868,365977,366051
K19,8624631.741125545,421.70931213445834,365978,366052
K19,5094441.431900851,132.02842492213503,365979,366053
K19,5745944.111373988,177.61879194987668,365981,366055
K19,5789192.39080214,179.9451571029837,365982,366056
K19,4744769.793382426,166.84209349702152,365983,366057
K19,5217229.613414897,184.7191292784838,365984,366058
K19,5963603.916618219,466.319770195881,379121,379206
K19,9828758.975773761,219.65019552863106,379122,379207
K19,8982723.70248512,291.76050352231795,379123,379208
K19,5486900.576922058,184.67059827934804,379124,379209
K19,8259074.751173574,395.36414019460267,379125,379210
K19,5254797.627796053,454.036262109921,379127,379212
K19,9500752.248155443,207.2206568904124,379129,379214
K19,5233200.213691957,217.99862432521206,379130,379215
K19,6882508.61383433,210.56028573365617,379131,379216
K19,10832471.836558668,677.2433495203398,379132,379217
K19,6025445.417495624,219.9395491188813,379133,379218
K19,7260613.765366182,352.86096034228837,379136,379221
K19,6093024.341111445,206.58768541350062,379137,379222
K19,7186017.5158945145,472.91904648810186,379138,379223
K19,6143803.78038589,371.8679183970515,379139,379224
K19,6798181.12109031,331.8920060382019,379140,379225
K19,6370885.826229403,191.77758077122886,379142,379227
K19,5828457.578955839,196.06281918067262,379143,379228
K19,7944895.698097675,353.854180666556,379144,379229
K19,10081048.733998202,294.78722285873613,379147,379232
K19,8685882.157344235,327.85263142923225,379148,379233
K19,6730510.120920393,432.7654890938231,379149,379234
K19,6619608.008137493,188.12702466689078,379151,379236
K19,12408015.992532806,449.84121713707896,379153,379238
K19,8719728.289149953,251.62522657296327,379154,379239
K19,7755161.034044887,221.99717812771587,379155,379240
K19,11051383.648845678,466.3659595184274,379158,379243
K19,7496871.083763456,569.7184521436427,379159,379244
K19,6162216.945353295,162.45267742508074,379164,379249
K19,5137466.737809233,177.2618412219604,379165,379250
K19,8006121.534558282,317.16593734192963,250304,250341
K19,7306456.769891872,377.9533890817717,250305,250342
K19,6176367.47306739,437.8375725514881,250306,250343
K19,9418508.377602747,490.712342660551,250308,250345
K19,6748099.863991948,443.12654524175707,250309,250346
K19,7443364.656883682,246.29182793796446,250310,250347
K19,8946838.23106812,602.5214367677057,250311,250348
K19,7063571.11006432,222.93633694026195,250312,250349
K19,6964449.724192199,249.7685483262009,250315,250352
K19,7148307.094978419,247.71955107484155,250317,250354
K19,5983114.197136978,233.0555328436688,250318,250355
K19,6221453.577106017,256.69146928013777,250319,250356
K19,8812539.309827339,483.0052835868479,250320,250357
K19,7935862.441923962,250.5421354210562,250322,250359
K19,8266701.889122864,201.31881149293258,250323,250360
K19,9296507.918812096,393.80724994736795,250324,250361
K19,9462264.833775437,388.8883602425177,250325,250362
K19,5908308.434489252,223.45017351823378,250329,250366
K19,6845175.862851987,193.26354913973827,250330,250367
K19,7125271.960103791,247.67811606812919,250331,250368
K19,6909135.124473612,231.67925686659083,250332,250369
L18,9293817.746259635,379.44650853425594,253116,253179
L18,5815986.007231475,455.0102857772332,253117,253180
L18,9610212.646195857,688.3371982292192,253118,253181
L18,9393436.707867615,553.3969800395835,253119,253182
L18,6680328.578537296,239.8096674212746,253120,253183
L18,8166661.418514406,307.5263469198306,253122,253185
L18,5419167.755772338,627.8295415192001,253124,253187
L18,6691077.9832934365,256.361234199805,253126,253189
L18,5437982.284088704,188.00548196083855,253127,253190
L18,8674036.262145238,477.0055932249634,253129,253192
L18,10770035.10989563,431.61025764693335,253130,253193
L18,6492471.170138162,214.1910512066966,253131,253194
L18,7745144.317503218,313.19909023118885,253132,253195
L18,6428635.645693572,467.17500605593443,253133,253196
L18,10592719.151964698,191.6434987229573,253134,253197
L18,8115184.377841932,311.93178677859754,253135,253198
L18,8484559.5078679,702.4043212956475,253136,253199
L18,7958853.081067622,390.29050747823266,253139,253202
L18,4803300.764522394,207.28793721076522,253140,253203
L18,5620896.5002900185,287.0933360589116,253141,253204
L18,4653590.989954182,213.00868643821158,253142,253205
L18,4570396.189561897,217.9240606803092,253143,253206
L18,11043954.390292887,449.305489890763,253145,253208
L18,6498451.71804339,235.4419386308767,253147,253210
L18,7373584.560243253,344.7870664823209,253148,253211
L18,5075907.698353265,180.99747832850235,253149,253212
L18,7742772.873638817,207.753765829866,253150,253213
L18,8434962.91347194,218.17485463666839,253151,253214
L18,7299180.408342202,311.0846363647952,253152,253215
L18,6608450.67867821,316.730494206641,253154,253217
L18,7015975.0530232955,365.38481675213063,253157,253220
L18,8265634.9769789865,319.37238404395634,253158,253221
L18,8494650.82688612,545.8385461536191,253159,253222
L18,6229436.9781273175,426.37328839944337,253163,253226
L18,5439626.391222877,424.4331401509142,307465,307521
L18,5588683.314139794,414.1894959771621,307466,307522
L18,5729620.960830992,370.9270539390449,307467,307523
L18,7518523.2635392845,568.0407575698475,307470,307526
L18,5579394.420863806,301.70679474270185,307472,307528
L18,10652020.749523548,719.7419682113721,307474,307530
L18,6307124.915454182,805.0505990301342,307475,307531
L18,6979643.848563212,367.0181892926621,307477,307533
L18,7833853.026846767,460.6634010681249,307478,307534
L18,5662519.567641737,386.6275644958043,307479,307535
L18,7729288.859930725,276.7473653271182,307480,307536
L18,4926276.233773446,321.6713644215947,307482,307538
L18,4599107.167825113,355.1380815313668,307483,307539
L18,6284860.7214281075,405.0583478636569,307484,307540
L18,3336505.15943832,328.7292643795782,307485,307541
L18,2764300.314903635,317.2353949839923,307488,307544
L18,4346856.80475554,228.65889483487857,307489,307545
L18,4565143.381008945,299.122513133518,307490,307546
L18,4334259.767419817,210.84948990565238,307491,307547
L18,6667509.092519896,266.70745420250586,307492,307548
L18,5195524.897099571,203.20471849267932,307494,307550
L18,5167314.579353399,210.3060028823604,307496,307552
L18,4224530.563557347,244.22188511071099,307497,307553
L18,5590327.421273967,407.8441078026795,307499,307555
L18,9058699.152655618,319.44696856519647,307500,307556
L18,4579735.813215969,419.42485989424387,307502,307558
L18,9640369.440234466,441.72966007257577,307503,307559
L18,11981184.637554893,585.940439167705,307505,307561
L18,17807703.036258485,350.16017299040334,260007,260051
L18,6034136.698543585,322.0370395349392,260009,260053
L18,6929940.156702409,484.8232010865848,260010,260054
L18,11211999.572940005,446.871426340881,260012,260056
L18,16537031.878090983,379.1965401564485,260013,260057
L18,8003681.42254574,620.1575134419727,260015,260059
L18,8996471.298049834,562.8898022444894,260017,260061
L18,8479858.2915211,342.51366212705335,260018,260062
L18,12163574.438538313,518.4467688130766,260021,260065
L18,6609293.567936296,320.2060701478742,260023,260067
L18,10006912.325461771,450.08940271116313,260024,260068
L18,5862782.365281611,228.93702866838882,260025,260069
L18,6644817.313878544,215.58667565238113,260026,260070
L18,6589174.141561437,549.9378526996961,260027,260071
L18,6977340.045202925,315.4744342810363,260028,260072
L18,7838275.83004718,380.27782041421165,260029,260073
L18,5025146.117060592,230.94533387525394,260032,260076
L18,6788729.330951448,234.8008910422217,260033,260077
L18,5969214.29587965,306.26866847690474,260034,260078
L18,6701311.830516748,188.39485051644436,260035,260079
L18,7717462.239884396,173.23480430756908,260036,260080
L18,4613737.6478157,147.6433912680318,260037,260081
L18,7019211.127736388,124.1673927429255,260038,260082
L18,5568182.60468521,242.25955359170186,260039,260083
L18,6465830.273136204,326.02376799288095,322001,322053
L18,7572227.810693898,317.0928641300426,322002,322054
L18,3442099.0322428537,94.65124790321453,322003,322055
L18,8881665.432780536,638.3319578777817,322007,322059
L18,4264181.185494519,131.73396772461598,322008,322060
L18,6916071.236316154,361.6409758962414,322010,322062
L18,3706208.2251226176,96.53930526822268,322011,322063
L18,9030425.220625818,312.4132631486857,322014,322066
L18,4186434.0627265563,131.60432505831326,322015,322067
L18,6827782.461768964,558.1520082530874,322016,322068
L18,6483004.116605808,566.0111355322415,322018,322070
L18,9234269.140074162,574.012422243549,322019,322071
L18,4952969.0690196315,130.08809189859377,322020,322072
L18,8245884.553711383,877.4785449015118,322023,322075
L18,6505664.088105345,996.019857469253,322024,322076
L18,6536634.983925586,601.9518329407897,322025,322077
L18,6152252.519671834,167.81784271220135,322026,322078
L18,8723422.687831992,1012.6797481990754,322032,322084
L18,7813764.602369628,257.64635648866897,322033,322085
L18,4765032.746699033,397.2119332294077,322036,322088
L18,4364797.240605078,181.22999629146463,322038,322090
L18,7090120.117636275,507.9094989973735,227869,227964
L18,4358339.585572633,342.950453050897,227870,227965
L18,5716033.674567513,627.4473599842739,227871,227966
L18,6509869.878021733,515.4933488502011,227872,227967
L18,4674916.470674679,266.7806231065516,227873,227968
L18,5538833.067853414,296.91109969964054,227874,227969
L18,5523113.897844264,338.20023331736314,227875,227970
L18,5216110.358495318,362.4593031223396,227877,227972
L18,6189930.897505481,399.5911373445083,227878,227973
L18,7254114.922477644,312.20409292501466,227879,227974
L18,5386062.56047414,232.6502313455962,227881,227976
L18,7601347.047714075,332.2983021411254,227882,227977
L18,5361139.047819142,303.792289404578,227883,227978
L18,6711059.712927781,249.71687859811226,227884,227979
L18,4640934.565866338,198.64301763990142,227885,227980
L18,5460860.879360461,342.5299183600399,227886,227981
L18,4416822.048574246,233.35926748027285,227887,227982
L18,6511433.259435223,339.88272036013564,227889,227984
L18,6523145.333508816,370.84894204174174,227890,227985
L18,5165802.129629016,192.09594898538774,227892,227987
L18,4820257.99733002,200.97026486970194,227893,227988
L18,7627662.827412041,415.27596826778887,227894,227989
L18,4609586.211875832,235.00451065362893,227895,227990
L18,5329180.520114459,385.5737206915563,227897,227992
L18,7878855.301049747,356.39406258069147,227898,227993
L18,5999217.489606836,276.5444841284329,227900,227995
L18,6917115.43659838,452.1382629129934,227901,227996
L18,7657176.83535056,404.7874171287934,227904,227999
L18,6235637.357670909,293.3499323129722,227905,228000
L18,5290990.610968467,344.61041161088974,227906,228001
L18,6453741.948758491,246.37360049886695,227907,228002
L18,7091404.683281329,543.1126595363859,227909,228004
L18,4494715.524456759,374.70106872870866,227910,228005
L18,5038964.105757739,371.73811277808625,227911,228006
L18,7326540.187011373,411.73094715112654,227914,228009
L18,4923656.9760383265,396.1941572417849,227916,228011
L18,8220095.202341549,393.093530750859,227917,228012
L18,4332923.867463607,280.6770028356782,227918,228013
L18,7286430.374628132,557.22183960978,227919,228014
L18,5304571.857901222,205.62357778493708,227920,228015
L18,5301581.382637584,395.7516914168994,227921,228016
L18,4757041.50428467,304.5676751907639,227922,228017
L18,4915339.207142804,422.1770346830136,227923,228018
L18,4462969.379882546,207.18018040735774,227924,228019
L18,4623485.530226732,173.87089620128418,227925,228020
L18,7153710.04263141,269.7232770963734,227927,228022
L18,5562908.859785746,288.5267751705082,227929,228024
L18,5040810.329160151,197.3270718128409,227930,228025
L18,6212794.193139403,427.9645898463203,227931,228026
L18,5437908.805564893,204.9710800750846,227932,228027
L18,7651541.13322969,400.31094555643585,227933,228028
L18,5850328.460084054,413.7091781296808,227934,228029
L18,6333170.938379798,234.57510439971574,227935,228030
L18,6324083.960061027,472.68483325455435,227936,228031
L18,5681639.283470704,184.54338490324747,227937,228032
L18,5253860.40305356,317.9213241644071,227938,228033
L18,6042793.273892739,443.961665865614,227939,228034
L18,7429409.717726185,252.47298259188045,194453,194497
L18,4432249.116287365,188.53853340881417,194454,194498
L18,6757297.4328859225,256.9178204484606,194455,194499
L18,8986670.068217402,414.9941172275285,194457,194501
L18,5553179.900610984,437.43341397593616,194459,194503
L18,4185151.107569696,288.74125941083435,194461,194505
L18,9498785.585155768,394.5726356807195,194462,194506
L18,9303265.071311623,574.5526020767591,194464,194508
L18,6218040.1571175335,212.51676733090284,194465,194509
L18,10858074.862705955,525.6033153637876,194467,194511
L18,5592349.389200455,179.2409336720181,194468,194512
L18,4559367.365104247,174.1763933198165,194469,194513
L18,5701101.8319737855,205.6643712872035,194470,194514
L18,9236943.15440785,755.1539639313079,194471,194515
L18,6324556.437034688,193.76320982848307,194474,194518
L18,5514705.740298903,198.6339492458917,194475,194519
L18,10451160.46076402,384.7492356060348,194480,194524
L18,14484734.432705559,247.60307578147453,194482,194526
L18,12783214.602313766,202.677993922319,194484,194528
L18,8240981.2210963415,291.63702187128064,336726,336783
L18,6033332.058380086,144.7764753514496,336727,336784
L18,5743428.481354885,173.3772104466138,336728,336785
L18,9263980.432816343,340.61568603512103,336731,336788
L18,7921737.367546453,289.88418643052245,336732,336789
L18,6502721.323554429,229.4304848835381,336733,336790
L18,6509236.150917733,371.76098438882633,336734,336791
L18,3765721.80318989,209.70609736528334,336736,336793
L18,8782260.666102242,355.6586689282229,336737,336794
L18,6410833.711828643,251.45254695091498,336739,336796
L18,8378953.757712943,363.5319306310831,336740,336797
L18,6336664.288581745,396.6324610951473,336742,336799
L18,3995913.9134110883,226.5023919964419,336743,336800
L18,3230073.4301513056,154.77302640742903,336745,336802
L18,8042703.551465539,468.00172094278895,336746,336803
L18,4847522.757195795,188.75379353514862,336748,336805
L18,8986061.706302445,230.59169121172351,336749,336806
L18,6620693.609922466,288.83309518984925,336750,336807
L18,8282582.748168478,689.1273540680464,336751,336808
L18,9219340.518456822,511.34433930856835,336752,336809
L18,8033184.5596889565,436.7727560169797,336753,336810
L18,8014659.717936333,206.34220065870642,336754,336811
L18,5499333.42918435,192.94629183948118,336755,336812
L18,4310450.51128345,150.12030794875176,336759,336816
L18,5596953.976255668,184.81407533970477,336760,336817
L18,7193653.370797686,187.91711253834842,336761,336818
L18,4932190.550351731,171.23596187303684,336762,336819
L18,3980558.7137335893,139.00200328674498,336763,336820
